"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,"field_full_title_value","field_full_title_format"
"node","book",0,2304,2304,"und",0,"ספר חקי חיים: ... בו נכלל כמעט כל כללי ספרי הדקדוק",NULL
"node","book",0,2305,2305,"und",0,"ספר טורי ישפה",NULL
"node","book",0,2306,2306,"und",0,"ספר יד חיים: ידיעות דקדוק",NULL
"node","book",0,2307,2307,"und",0,"ספר יסוד חנוך נערים

Andachtsübung und Gebet für die Jugendschaft zu Berlin bei der Rückehr Sr. Majestät des Könings in die Residenz",NULL
"node","book",0,2309,2309,"und",0,"ספר יסוד מורא",NULL
"node","book",0,2311,2311,"und",0,"ספר יסוד עולם",NULL
"node","book",0,2312,2312,"und",0,"ספר כליל החשבון: מבואר בו ראשי יסודות חשבון הכללי (אללגמיינע אריטמעטיק) המהולל בשם אלגעברא גם ... חכמת המדידה ... למען הבין אמרי בינה ... הנפוצים בתלמוד הנה והנה, עם שלשה לחת נחשת",NULL
"node","book",0,2313,2313,"und",0,"ספר כרם עין גדי",NULL
"node","book",0,2314,2314,"und",0,"ספר כתב יושר: להגיד לאדם ישרו",NULL
"node","book",0,2316,2316,"und",0,"ספר כתר מלכות",NULL
"node","book",0,2317,2317,"und",0,"ספר לשון למודים: תתבאר בו המליצה וחוקותיה",NULL
"node","book",0,2318,2318,"und",0,"ספר מאזנים: הנקרא מאזני לשון הקודש",NULL
"node","book",0,2319,2319,"und",0,"ספר מאיר נתיב הלשון: כולל כל חכמת הדקדוק",NULL
"node","book",0,2320,2320,"und",0,"ספר מגלה סוד: והוא ביאור לפירוש הרב רבי אברהם בן עזרא ... על ... קהלת רות שיר השירים אסתר איכה",NULL
"node","book",0,2321,2321,"und",0,"ספר מגלת סדרים",NULL
"node","book",0,2322,2322,"und",0,"ספר מודע לבינה: חלק ראשון",NULL
"node","book",0,2323,2323,"und",0,"ספר מכלול: שחבר ראש המדקדקים חכם חדשי הלשון רבי דוד קמחי עם נימוקים שהוסיף החכם המדקדק הגדול רבי אליה אשכנזי",NULL
"node","book",0,2324,2324,"und",0,"ספר מלחמה בשלום: ... לשני חלקים חלק אחד נקרא תוכן עלילות וחלק שני נקרא תוכחת מגולה",NULL
"node","book",0,2325,2325,"und",0,"ספר מלים לאלוה: והוא ספר מבאר כל שם ופעל ומלה שבתורה נביאים וכתובים באורן בלה\"ק ותרגומן בלשון אשכנז",NULL
"node","book",0,2326,2326,"und",0,"ספר מלכים א: מלכים א ... אופ'ס נייע איברזעצט אונד מיט אנמערקונגן ערלייטערט",NULL
"node","book",0,2327,2327,"und",0,"ספר מלכים ב: מלכים ב ... אופ'ס נייע איברזעצט אונד מיט אנמערקונגן ערלייטערט",NULL
"node","book",0,2328,2328,"und",0,"ספר מנחה חדשה א",NULL
"node","book",0,2329,2329,"und",0,"ספר מנחה חדשה ב",NULL
"node","book",0,2330,2330,"und",0,"ספר מנחה חדשה ד",NULL
"node","book",0,2331,2331,"und",0,"ספר מנחה חדשה ה",NULL
"node","book",0,2332,2332,"und",0,"ספר מנחה חדשה ו",NULL
"node","book",0,2333,2333,"und",0,"ספר מנחה חדשה י",NULL
"node","book",0,2334,2334,"und",0,"ספר מנחה חדשה י\"א",NULL
"node","book",0,2335,2335,"und",0,"ספר מנחה חדשה י\"ב",NULL
"node","book",0,2336,2336,"und",0,"ספר מנחה טהורה: כולל תרי עשר עם תרגום אשכנזי ובאור",NULL
"node","book",0,2337,2337,"und",0,"ספר מסלול: בדקדוק לשון הקודש",NULL
"node","book",0,2338,2338,"und",0,"ספר מעגל ישר: כולל למוד חכמת הדקדוק ע״פ הגיון",NULL
"node","book",0,2339,2339,"und",0,"ספר מעדני מלך",NULL
"node","book",0,2340,2340,"und",0,"ספר מערכת אברהם: אשר ערך לפני מלמדי תנוק[ו?]ת ... ללמוד וללמד על מתכונתו הבנים והבנות",NULL
"node","book",0,2341,2341,"und",0,"ספר מעשי יהוה א

Verlegt zum Vortheil der jüdischen Freischule in Copenhagen",NULL
"node","book",0,2342,2342,"und",0,"ספר מעשי יהוה ב

Verlegt zum Vortheil der jüdischen Freischule in Copenhagen",NULL
"node","book",0,2343,2343,"und",0,"ספר מצפה יקתאל: השגות על ספר תורת יקותיאל מהרב ... רפאל הכהן",NULL
"node","book",0,2344,2344,"und",0,"ספר מקוה ישראל",NULL
"node","book",0,2345,2345,"und",0,"ספר נאוה קדש: והוא כולל חכמת המדידה והמשולשים ... וביאור נכון על הלכות קידוש החדש להרמב\"ם",NULL
"node","book",0,2346,2346,"und",0,"ספר נזד הדמע: ... בתוכחת מגולה ואהבה מוסתרת דבריו סדורים",NULL
"node","book",0,2347,2347,"und",0,"ספר נתיבות השלום א': ספר נתיבות השלום והוא חבור כולל חמשת חמשי התורה עם תקון סוופרים ותרגום אשכנזי ובאור",NULL
"node","book",0,2348,2348,"und",0,"ספר נתיבות השלום ב'",NULL
"node","book",0,2349,2349,"und",0,"ספר נתיבות השלום ג",NULL
"node","book",0,2350,2350,"und",0,"ספר נתיבות השלום ד",NULL
"node","book",0,2351,2351,"und",0,"ספר נתיבות השלום ה': ספר נתיבות השלום והוא חבור כולל חמשת חמשי התורה עם תקון סוופרים ותרגום אשכנזי ובאור",NULL
"node","book",0,2352,2352,"und",0,"ספר עוללות הבוחן: כולל בקשת הממין ובקשת הלמדין",NULL
"node","book",0,2353,2353,"und",0,"ספר עין דור",NULL
"node","book",0,2354,2354,"und",0,"ספר עמוד השחר",NULL
"node","book",0,2355,2355,"und",0,"ספר עמודי בית יהודה: העומדים לתורה ועבודה",NULL
"node","book",0,2356,2356,"und",0,"ספר עמודי השמים: מתחיל מנקודה הקטנה ... לבאר כל הלכות קידוש החודש",NULL
"node","book",0,2357,2357,"und",0,"ספר עמק השוה: ... שלשה מאמרים ... ראש אמנה ... נשמה חיה ... דירת אהרן

[Synagogus in Arad R. Aaran Charin in hoc opusculo, cui titulum ex Genesi C.XIV.v.5. Emek Hasch-Schave, id est : Vallis Schave praefixit, tribus orationibus de rebus potissimum metaphysicis disserit
Accedit ejusdem differtatio alia fuper trctatum Talmudicum Seraim dictum. His a me lectis nihil obstare judico, quin typis committi poffint. Pragae, 3. Maji, 1803]",NULL
"node","book",0,2358,2358,"und",0,"ספר עצי עדן: מיוסד על דרושים נפלאים",NULL
"node","book",0,2359,2359,"und",0,"ספר פשר דבר",NULL
"node","book",0,2360,2360,"und",0,"ספר צוהר התיבה",NULL
"node","book",0,2361,2361,"und",0,"ספר צחות המליצה: בו נמצא שמונים אגרות",NULL
"node","book",0,2362,2362,"und",0,"ספר צל המעלות",NULL
"node","book",0,2363,2363,"und",0,"ספר רוח חן

Ruach Chen",NULL
"node","book",0,2364,2364,"und",0,"ספר רפואות הנקרא עזר ישראל: ... אויף פוליש טייטש גשריבן",NULL
"node","book",0,2365,2365,"und",0,"ספר רפואת העם",NULL
"node","book",0,2366,2366,"und",0,"ספר שאלות ותשובות בשמים ראש: מספרם שלש מאות תשעים ושנים והם להראש ולשאר גדולי הראשונים ... אספם ...יצחק די מולינא ... הבאתים אל הדפוס עם קצת הגהות ... בשם כסא דהרסנא אני ... שאול בן ... צבי הירש",NULL
"node","book",0,2367,2367,"und",0,"ספר שבילי דרקיע: על הלכות קידוש החודש ... והוא כולל קצת מחכמת החשבון ... ושרשי חכמת המדידה",NULL
"node","book",0,2368,2368,"und",0,"ספר שומר אמונים: לחינוך הבנים ... עיקרי התורה והדרך הישרה",NULL
"node","book",0,2369,2369,"und",0,"ספר שערי זמרה: זה הספר שערי זמרה",NULL
"node","book",0,2370,2370,"und",0,"ספר שערי נעימה: על טעמי איוב משלי תהלים",NULL
"node","book",0,2371,2371,"und",0,"ספר שפה ברורה",NULL
"node","book",0,2372,2372,"und",0,"ספר שפתי רננות

Compendium! Grammaticae novae Linguae Sanctae Prima ejusdem tradenes Principia Firmis superstructa Fundamentis Auctore isaco Mose Berolini, Anno MDCCLXXIII",NULL
"node","book",0,2373,2373,"und",0,"ספר תהלים",NULL
"node","book",0,2374,2374,"und",0,"ספר תוכחת מגילה: והוא ביאור על מגלת קהלת עם מאמר מהשארת הנפש והשכלתה. וביאת המשיח. ותחיית המתים והקדמות ... מעניין התורה ודרכי לשון הקדש",NULL
"node","book",0,2375,2375,"und",0,"ספר תורה כולה: על רגל אחת ... לדעת את ה’ ידיעה אמיתית ... יבין שמועה מהתלמוד והפוסקים שאין אנו יוצאים חובותינו במהירת קבורת מתים",NULL
"node","book",0,2376,2376,"und",0,"ספר תכונת השמים: וכל צבאם ומהלכם",NULL
"node","book",0,2377,2377,"und",0,"ספר תלדות ישראל: והוא ספור כולל כל הקורות אשר קרו לכלל עם ישראל ... עד שוב ישראל מגלות בבל ירושלימה ... ונוסף עליו קצור כללי דקדוק קריאת לשון עבר",NULL
"node","book",0,2378,2378,"und",0,"ספר תפארת אדם",NULL
"node","book",0,2379,2379,"und",0,"עובד ותרצה - חלק ראשון, כרך ראשון: עובד ותרצה או ספרות מני קדם ספור בשפת עברית ואשכנזית 

Oded und Thürza oder eine Kunde aus der Vergangenheit erzählt in hebräischer und deutscher Sprache",NULL
"node","book",0,2380,2380,"und",0,"עין משפט: ללמד בני יהודה משפט צדק ביסודי חכמת הדקדוק",NULL
"node","book",0,2381,2381,"und",0,"עלה תרופה: ... אם מותר להשתמש בתרופה חדשה מרופאי זמנינו",NULL
"node","book",0,2382,2382,"und",0,"עלות המנחה: ... לכבוד חפת החתן ... עם הכלה

Il pomo traslato ossia l'innesto felice. Componimento drammatico in onore, e per l'acclamatissime nozze dello stimatissimo signor Leopoldo Herz, colla preclarissima signora Carlotta Arnstein di S. Romanelli mantovano",NULL
"node","book",0,2383,2383,"und",0,"עלים לתרופה: להנתן בכל עיר ועיר ... חמשת חומשי תורה ... עם תרגום אשכנזי ועם ביאור המלות ... ועם ספר תקון סופרים",NULL
"node","book",0,2384,2384,"und",0,"עמודי הלשון: המיוסדים על אדני ההגיון",NULL
"node","book",0,2385,2385,"und",0,"עמק הבכא: מספד תמרורים",NULL
"node","book",0,2386,2386,"und",0,"ערוגת הבושם",NULL
"node","book",0,2387,2387,"und",0,"עשרה מאמרות א: מלחמות ה'",NULL
"node","book",0,2388,2388,"und",0,"עשרה מאמרות ב: בינה לעתים",NULL
"node","book",0,2389,2389,"und",0,"עשרה מאמרות ג: צוף נובלות נוטף מן נובלות חכמה",NULL
"node","book",0,2390,2390,"und",0,"עשרה מאמרות ה: ... עין הקורא",NULL
"node","book",0,2391,2391,"und",0,"פירוש על חד גדיא",NULL
"node","book",0,2393,2393,"und",0,"פירוש על שיר השירים",NULL
"node","book",0,2394,2394,"und",0,"פנקס וכתב הדת",NULL
"node","book",0,2395,2395,"und",0,"פעדאן: הוא ספר השארת הנפש",NULL
"node","book",0,2396,2396,"und",0,"פרפראות לחכמה

Quatuor revolutiones anni et geometricae supputationes delicae sunt ad Sapientiam

כולל פירוש על ספר עברונות ונתוסף הנה חשבון חדשי החמה ... יחוס הזמנים ... ידיעת אריכת היום, וזמן עלות השחר וצאת הכוכבים של כל השנה ובכל מקום שבעולם גם מולדות של כל תשרי מן שנת תקסח עד תרס, ותקופות של כל שנה ... גם קביעות ולוח של כל שנה

Entwurf zur Selbstverfertigung eines immerwährenden Kalenders nach Sonnen- und Mondenjahren berechnet, nebst einer astronomischen und chronologischen Einleitung welche aber von denen, die sich dieses werks nur für das gegenwärtige Sekulum bedienen wollen, überschlagen werden kann
Zum privatgebrauch sowohl, als auch zum besondern Vortheil für Negotianten und Gerichtshöfe herausgegeben",NULL
"node","book",0,2397,2397,"und",0,"פרקי אבות מנוקד ע\"פ דקדוק ... עם פי' מלא עם כף נחת",NULL
"node","book",0,2398,2398,"und",0,"פרקי רבי אליה: בארבע פרקים",NULL
"node","book",0,2399,2399,"und",0,"פרקי רבי עקיבא: הוא רבי עקיבא בן יוסף, היה רועה בקר",NULL
"node","book",0,2400,2400,"und",0,"צחות בדקדוק",NULL
"node","book",0,2401,2401,"und",0,"צייט געשיכטע",NULL
"node","book",0,2402,2402,"und",0,"קול הצירים תחת השיר

Blumen auf dem Grabe des verewigten Hartwig Wessely verstorben am 28 Februar, und auf dem Portugiesischen Gotttes(!)-Acker in Altona, den 3ten Märtz 1805, beerdiget",NULL
"node","book",0,2403,2403,"und",0,"קול מבשר: אנקינדיגונג",NULL
"node","book",0,2404,2404,"und",0,"קול מבשר משמיע שלום: והוא שיר על השלום הנעשה בעיר אמיענס במדינת צרפת בין ממשלת ארצה ובין מלך ארץ אנגלי ומלך ארץ שפאני' וממשלת עם באטאפי' כ\"ג לחודש אדר ... והוא הי' כמבשר לפ\"ק",NULL
"node","book",0,2405,2405,"und",0,"קול נהי: על מות רבי משה ב\"ר מנחם מדעסויא",NULL
"node","book",0,2406,2406,"und",0,"קול קורא לאחינו בני ישראל",NULL
"node","book",0,2407,2407,"und",0,"קול רנה",NULL
"node","book",0,2408,2408,"und",0,"קול רנה ותודה: אשר נשמע בבית הכנסת של ק\"ק אשכנזים בקרית ... קאפנהאגען הבירה על ביאת נגידנו אדוננו בן המלך קראנפרינץ פרידריך עם ... קראנפרינצעסין משוש כל הארץ מאריא סאפיא פרידריקא לשלום",NULL
"node","book",0,2409,2409,"und",0,"קול רנת היהודים אשר בעיר שקלאב: לכבוד גברת ממלכות הקיסרית קאטהרינא השנית המושלת בכל ממלכות רייסן יר\"ה ות\"מ בעברה דרך שם בשנת התק\"ם ליצירה

Freudengesang der Judenschaft zu Sclow beym Durchzuge ihrer Kayserlichen Majestät Katharina II Selbstbeherrscherinn Aller Reussen",NULL
"node","book",0,2410,2410,"und",0,"קול שועת בת יהודה: והוא מליצה ישרה עבור עם יהודה להסיר ממנו תלונות העמים",NULL
"node","book",0,2411,2411,"und",0,"קול שחל: שירי השירים",NULL
"node","book",0,2412,2412,"und",0,"קול שמחה: חובר לכבוד החתן ... שמחה בונם בן ... דניאל ... ביום חתונתו ... עם ... צפור בת ... אייזק דעסויא",NULL
"node","book",0,2413,2413,"und",0,"קול שמחה, או, נצוח החכמה",NULL
"node","book",0,2414,2414,"und",0,"קונטרס מספר הזהר חיבורא תניינא",NULL
"node","book",0,2415,2415,"und",0,"קונטרס קורי עכביש: והוא חבור ... להציל את נפשו ממוקשי משיגיו אשר השיגו על ספר צהר התיבה נחמד",NULL
"node","book",0,2416,2416,"und",0,"קורות העתים א: ממקום שהשארית ישראל סיים ... משנת התק\"א ... עד שנת התקס\"א",NULL
"node","book",0,2417,2417,"und",0,"קורות שנות קדם א: קורות שנות קדם, מחברת ראשונה, ספר ראשון",NULL
"node","book",0,2418,2418,"und",0,"קורות שנות קדם ב: מחברת ראשונה, ספר שני",NULL
"node","book",0,2419,2419,"und",0,"קנה המדה: המלמד ... גובה השמים וראש כוכבים ... על ידי חכמת המשלשים והבקעים הנוגעים והחותכים",NULL
"node","book",0,2420,2420,"und",0,"ראשית למודים: הוא ספר אקלידס בסדר מחודש ועוד כמה וכמה למודים ... לדעת ולהבין מהם כל עניני מדות השיעורים השייכים לבאורי דברי חכמינו",NULL
"node","book",0,2421,2421,"und",0,"ראשית למודים א",NULL
"node","book",0,2422,2422,"und",0,"ראשית למודים ב",NULL
"node","book",0,2423,2423,"und",0,"ראשית לקח: לחנך הקטנים ביסודי האמונה והמוסר",NULL
"node","book",0,2424,2424,"und",0,"רודף מישרים: ... נגד ... דברי מישרים",NULL
"node","book",0,2425,2425,"und",0,"רוח נכון: אותות ומופתים",NULL
"node","book",0,2426,2426,"und",0,"רנת דודים",NULL
"node","book",0,2427,2427,"und",0,"רסיסי לילה",NULL
"node","book",0,2428,2428,"und",0,"שבע פרקים הראשונים של ספר מלות ההגיון",NULL
"node","book",0,2429,2429,"und",0,"שדה תבונה",NULL
"node","book",0,2430,2430,"und",0,"שורש דבר",NULL
"node","book",0,2431,2431,"und",0,"שיחה בין שנת תק\"ס ובין שנת תקס\"א",NULL
"node","book",0,2432,2432,"und",0,"שיחה בעולם הנשמות: בין הרב ר' דוד קמחי ובין החכם ר' יואל ברי\"ל. כוללת שלשה מאמרים ... בדקדוק לשון עבר הוצאה לאור",NULL
"node","book",0,2433,2433,"und",0,"שיר: ליום חתונת ושמחת לב המלך האדיר והנשא משוש הארץ קריסטיאנוס השביעי מלך דינימרק ונארוויגן ... בבואו עם המלכה הגבירה קראלינא מטילדה אל קאפנהגן עיר מלכותו לחודש כסלו שנת התק\"ךז",NULL
"node","book",0,2434,2434,"und",0,"שיר: ליום חתנת",NULL
"node","book",0,2435,2435,"und",0,"שיר אשר נמסר למלכנו",NULL
"node","book",0,2436,2436,"und",0,"שיר ורנן: ליום אשר יושבי העיר הזאת נתנו יד תחת אדונינו המלך ... פרידריך וילהעלם השני מאת עדת ישראל ... פה ברלין ... בעשר לחדש השביעי ביום הכפורים תקמ\"ז

Gesang und Gebet zum Huldigungstage unsers Allerdurchlauchtigsten, Großmächtigsten und Allergnädigsten Königs und Herrn Friedrich Wilhelm des Zweiten von der Jüdischen Gemeinde zu Berlin am zehnten Tage des siebenten Monaths, am Versöhnungstage, (den 2ten Oktober 1786)",NULL
"node","book",0,2437,2437,"und",0,"שיר ותודה

Jubel-Lied und Gebet am Huldigungs-Tage des Großmächtigsten allergnädigsten Königs und Herrn Friedrich Wilhelm des Dritten. Gesungen von der Gemeinde der Israeliten zu Berlin zur Bezeugung ihrer ehrfurchstsvollen Treue",NULL
"node","book",0,2438,2438,"und",0,"שיר ותפלה

Priéres Prononcées par les Israélites 
L’occasion de l’entrée solemnelle de sa Majesté Napoléon le Grand, et de son Auguste Compagne Dans la Bonne Ville D’amsterdam",NULL
"node","book",0,2439,2439,"und",0,"שיר ידידות",NULL
"node","book",0,2440,2440,"und",0,"שיר ידידות: ... ביום הולדת ... השר דניאל יפה

Dem Ober-Landes-Aeltesten, Herrn Daniel Itzig gewidmet an seinem sieben und siebzigsten Geburtstage den 18. März 1799 von seinem ergebenen Isaac Satnow",NULL
"node","book",0,2441,2441,"und",0,"שיר ידידות",NULL
"node","book",0,2442,2442,"und",0,"שיר כלולות",NULL
"node","book",0,2443,2443,"und",0,"שיר כלולות",NULL
"node","book",0,2444,2444,"und",0,"שיר מזמור",NULL
"node","book",0,2445,2445,"und",0,"שיר רנן ושמחה: ליום המליכו בו את אדונינו המלך ... פרידריך וילהעלם השני על מחוזות פולין הגדולה יום בו יושביה נתנו יד תחת המלך פה בעיר פוזען",NULL
"node","book",0,2446,2446,"und",0,"שיר שלום

Friedens-Lied auf den großen Tag, an welchem zwischen Sr. Majesät, den Allerdurchlauchtigsten, Großmächtigsten Fürsten und Herr, Herrn Friedrich dem Groβen, Könige in Preuβen, Ehurfrsten zu Brandenburg u. u. Und auch der Kaiserin, Königin von Ungarn, und Böhmen, U. U. und dem Könige von Pohlen und Ehurfürsten zu Sachsen, U. U. den 15ten Februarii 1763. Auf dem Schloβe Hubersburg, in Sachsen ein glücklicher Friede geschlossen Wurde. Und eine dreifache Schnur reiβet nicht so leicht entzwei. Pred. Sal 4, 12. 
Die Jahr-Zahl in einem Text: Psalm 85. v. 9 
Daβ er Friede zusagt seinem Volk",NULL
"node","book",0,2447,2447,"und",0,"שיר תהלות

Lobgesang, bei Seiner Käiserlichen Hoheit des Groβfürsten aller Reussen, Paul Petrowitz, Ankunft zu Berlin, von der Judengemeine daselbst",NULL
"node","book",0,2448,2448,"und",0,"שיר תודה

Danklied der Judenschaft zu Dresden wegen glücklicher Entbindung Ihrer Churfürstl. Durchl. unserer Landesmutter Marien Amalien Augusten, von einer Prinzeßin, am Sabbath den 22. Junii 1782 von dem Hof-Factor und Aeltesten hiesiger Judenschaft Philipp Aaron, in seiner Synagoge veranstaltet.",NULL
"node","book",0,2449,2449,"und",0,"שיר תודה ושמחה

Lob- und Freudengesang zur Ehre unsers Allerdurchlauchtigsten, Großmächtigsten und Allergnädigsten Königs und Herrn Friedrich Wilhelm des Zweiten am Tage da Ihn die Einwohner Warschau's und der umliegenden Provinzen gehuldigt haben. Gesungen von der jüdischen Gemeinde zu Warschau, für sich und ihre Brüder in diesen Provinzen, zum Beweise ihrer Herzenstreue, Unterthänigkeit, und Theilnahme an der allgemeinen Landesfreude dieses Tages",NULL
"node","book",0,2450,2450,"und",0,"שיר תודה ותפלה

Lobgesang und Gebet auf die gute Bothschaft, daß der Herr die Stadt Schweidnitz in die Hand Sr. Majestat, unsers Herrn, des… Großmächtigsten Königs, Friedrichs des Großen, Königs in Preussen, und Churfürstens zu Brandenburg x. x. wiedergegeben hat, und Er sich der Stadt, und des Volcks [sic], das darinnen war, bemächtigte, auch alle streitbare Männer, die das Schwerdt ausgezogen hatten, nebst vielen Generals, und andern Officiers, zu Krieges Gefangenen machte, ingleichen alle Munition am 22sten des Monaths Tischri erbeutete.",NULL
"node","book",0,2451,2451,"und",0,"שירי תהלה ב",NULL
"node","book",0,2452,2452,"und",0,"שירי תהלות

Dankfeyer auf die Genesung der Königlichen Kinder nach glücklich erfolgter Blattern-Einimpfung. Gehalten in der Synagoge der Judenschaft zu Berlin. Am Sabat-Abend den 18. December 1789.",NULL
"node","book",0,2453,2453,"und",0,"שירי תפארת א: שירי תפארת חבור כולל שמונה עשר שירים",NULL
"node","book",0,2454,2454,"und",0,"שירי תפארת ב: שירי תפארת חבור כולל שמונה עשר שירים",NULL
"node","book",0,2455,2455,"und",0,"שירי תפארת ג: שירי תפארת מחברת שלישית ובה שלשה שירים",NULL
"node","book",0,2456,2456,"und",0,"שירי תפארת ד: שירי תפארת מחברת רביעית ובה שני שירים",NULL
"node","book",0,2457,2457,"und",0,"שירי תפארת ה: שירי תפארת מחברת חמישית ובה שלשה שירים",NULL
"node","book",0,2458,2458,"und",0,"שירים ורננות: לחנכת בית הכנסת החדשה אשר בנו רעים אהובים הנקראים בשם חברת אחים",NULL
"node","book",0,2459,2459,"und",0,"שירים ותשבחות: להשמיע בקול רנה ותודה ... הגדולה דק\"ק אשכנזים באמשטרדם ... ביום בא לעיר הזאת ... המלך החסיד לודוויג נאפאלעאן ... ונות ביתו המלכה

Hymnes et cantiques pour celebrer dans la sinagogue principale de la communaute judaique allemande a Amsterdam. L'entree solemnelle de L.L.M.M. notre tres gracieux roi Louis Napoleon, et son illustre epouse notre tres gracieuse reine dans cette capitale. Composes par la tres venerable et tres reverend Moise Saul, Rabin de la susdite communaute. Traduits de l'Hebreu par Ephraim Lion Davids",NULL
"node","book",0,2460,2460,"und",0,"שירים ותשבחות: להשמיע בקול רנה ותודה ... דק\"ק אשכנזים באמשטרדם",NULL
"node","book",0,2461,2461,"und",0,"שירת דודים",NULL
"node","book",0,2462,2462,"und",0,"שלמות וצורת הנפש או קשר הנפש עם הגוף: ביאור על ספר הנפש",NULL
"node","book",0,2463,2463,"und",0,"שפת אמת",NULL
"node","book",0,2464,2464,"und",0,"שפת עבר

Feierlicher Empfang des Praesidenten des Königlich- Westphälischen Konsistoriums der Israeliten und Mitglieds der Reichsstände Herrn Israel Jacobson in M. H. Bock's Lehr- und Bildungs-Anstalten. Gehalten in deutscher, franz., engl. u. hebräischer Sprache",NULL
"node","book",0,2465,2465,"und",0,"שרייבן אן דיא ווירדיגן מיטגלידר זעמטליכ'ר ... חברות גמילות חסדים",NULL
"node","book",0,2466,2466,"und",0,"תבנית חברת שוחרי הטוב והתושיה",NULL
"node","book",0,2467,2467,"und",0,"תהלה: חרוזי יקר אלה הביאו עדת ישורון ווארשי לכבוד ולתפארת מלכות זאקסין ה' ירום הודה. בפרוש כנפיה למלוך עלינו פעם שלישית אחרי הפרדה מאתנו ארבעה וארבעים שנה. ה' יכון כשמש כסאה וכירח עולם. יחי פרידרוך אגוסט מלך זאקסין ודוכס ווארשוי וירום וגבה ונישא",NULL
"node","book",0,2468,2468,"und",0,"תהלה אל שיא המלוכה

Ode Seiner Königlichen Hoheit dem Vielgeliebten Churfürsten von Würzberg Ferdinand dargereicht von der Judenschaft des Churfürstenthums Würzburg am Huldigungs Fest in Ebraischer und Deutscher Sprache",NULL
"node","book",0,2469,2469,"und",0,"תהלה ותודה: לעדת ישראל אשר בגלילות מאהילאוו, כבוא אליהם הוד הקיסרית קאטהרינא השנית המושלת בכל מדינות רייסן יר\"ה ות\"מ בעברה דרך שם בשנת התק\"ם לבריאה

Lob- und Danklied der Judengemeine zu Mohilow beym Einzuge Ihrer Kayserlichen Majestät Katharina II. Selbstbeherrscherinn allen Reussen in Jahre 1780",NULL
"node","book",0,2470,2470,"und",0,"תודת אמונת בית ישראל: על דרך שאלה ותשובה",NULL
"node","book",0,2471,2471,"und",0,"תוכחת מגולה: היא העתקת הדרושים אשר נאמרו בל\"א

Sechs deutsche Reden, gehalten in der Synagoge zu Deßau, nebst einer hebräische Uebersetzung derselben",NULL
"node","book",0,2472,2472,"und",0,"תולדות נח אדער געשיכטע דער זינדפלוט: אין צוועלף געזענגען, צור ערבויאונג אונד אונטערהאלטונג אן הייליגען רוה- אונד פעסטטאגען",NULL
"node","book",0,2473,2473,"und",0,"תולדות רבנו החכם משה בן מנחם",NULL
"node","book",0,2474,2474,"und",0,"תורת לשון עברית א: תורת לשון עברית קצרה ובאר היטב אדער קורצגעפאסטע אונד דייטליכע עברישע שפראכלעהרע",NULL
"node","book",0,2475,2475,"und",0,"תורת לשון עברית ב: תורת לשון עברית קצרה ובאר היטב אדער קורצגעפאסטע אונד דייטליכע עברישע שפראכלעהרע",NULL
"node","book",0,2476,2476,"und",0,"תורת לשון עברית ג: תורת לשון עברית קצרה ובאר היטב אדער קורצגעפאסטע אונד דייטליכע עברישע שפראכלעהרע",NULL
"node","book",0,2477,2477,"und",0,"תיקון סופרים",NULL
"node","book",0,2478,2478,"und",0,"תלמוד לשון עברי: כולל יסודות לשון הקדש",NULL
"node","book",0,2479,2479,"und",0,"תפלה

Gebet. Verfaßt im hebräischen von die hiesigen jüdischen Religionsvorsteher und Oberjuristen, welches auf Veranlassung ihrer und deren hiesigen Herren Gemeindevorsteher in allen Synagogen beym Morgen und Abendgebet für das Glück der k. auch k.k. Waffen nach vorher gesagten Psalmen cap. 7. 9. 18. 20. 21. 27. 33. 44. 45. 47. 67. 72. 91. 107. 108. 118. 125. 128. 144. 147. gebetet wird.",NULL
"node","book",0,2480,2480,"und",0,"תפלה

Gebet für unsern König Friedrich August, und unsere Königin Amalia Augusta, am Tage der feyerlichen Annahme der Königswürde. Nach Ablesung folgender siebenzehen (טוב 17, welches auch gut bedeutet) Psalme 21, 61, 63, 67, 72, 75, 89, 93, 97, 99, 100, 111, 118, 128, 138, 144, 150, gesprochen von der Gemeinde in der auf ewige Zeiten gestifteten Synagoge des selig verstorbenen Hoffactors Philipp Aaron, aufgesetzt von Joseph Philipp Aaron, dem Sohne",NULL
"node","book",0,2481,2481,"und",0,"תפלה

Priere prononcee lorsque Sa Majeste le Roi daigna honorer de Sa presence la synagogue de la nouvelle Communaute Israelite de la ville d'Amsterdam nommee Adath Jesurun",NULL
"node","book",0,2482,2482,"und",0,"תפלה

Kriegs-Gebeth der israelitischen Gemeinde in Wien (Aus dem Hebräischen ins Deutsche übersetzt)",NULL
"node","book",0,2483,2483,"und",0,"תפלה בעד אדונינו המלך: האדיר והחכם פרידריך ווילהעלם השלישי ובעד שלום בית מלכותו ... בעיר בערלין ... ביום נתנו השרים ויושבי הארץ יד תחת המלך

Gebet um die Wohlfahrt unseres Allerdurchlauchtigsten Grosmächtigsten Königs und Herrn Friedrich Wilhelm des Dritten und Dessen Königliches Haus. Am Tage der Huldigung in Andacht zum Himmel geschickt",NULL
