nid,vid,uid,"title","log",timestamp,status,comment,promote,sticky
3083,3083,1,"Benet, Mordechai - אמרי שפר - Approbation - Nikolsburg","",1428490257,1,0,1,0
3084,3084,1,"anonym - אמרי שפר - Subscriber - אבערראבבינער","",1428490257,1,0,1,0
3085,3085,1,"anonym - אמרי שפר - Subscriber - ","",1428490257,1,0,1,0
3086,3086,1,"א' ליפפמאן - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3087,3087,1,"אבלי הארוויטץ - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3088,3088,1,"אבראהאם אי' ברילל - אמרי שפר - Subscriber - Bielitz","",1428490257,1,0,1,0
3089,3089,1,"אבראהאם בלאך - אמרי שפר - Subscriber - ","",1428490257,1,0,1,0
3090,3090,1,"אברהם אדערפעלד - אמרי שפר - Subscriber - Bielau","",1428490257,1,0,1,0
3091,3091,1,"אברהם אפנער - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3092,3092,1,"אברהם בורגפרעפיך - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3093,3093,1,"אברהם בידשאף - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3094,3094,1,"אברהם בר\"בג - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3095,3095,1,"אברהם היינערסדארף - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3096,3096,1,"אברהם וויינשענק - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3097,3097,1,"Weil, Abraham (Oberrabbiner) - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3098,3098,1,"אברהם פאלענטין - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3099,3099,1,"אברהם פרץ - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3100,3100,1,"אברהם שטיינמאן - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3101,3101,1,"אברם בעכר - אמרי שפר - Subscriber - Kuttenplan","",1428490257,1,0,1,0
3102,3102,1,"אהרן גאלדשמיד - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3103,3103,1,"Beer, Aaron - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3104,3104,1,"אהרן ווייס - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3105,3105,1,"אהרן זלמן מרגליות - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3106,3106,1,"אהרן שטראסבורג - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3107,3107,1,"Ottensosser, Wolf - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3108,3108,1,"אי' ברונשטיין - אמרי שפר - Subscriber - Lemberg","",1428490257,1,0,1,0
3109,3109,1,"אי' לעוו האפמאן - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3110,3110,1,"Bondi, Isaac - אמרי שפר - Subscriber - Dresden","",1428490257,1,0,1,0
3111,3111,1,"איזאק בעער - אמרי שפר - Subscriber - Lemberg","",1428490257,1,0,1,0
3112,3112,1,"איזאק ווערטהיימער - אמרי שפר - Subscriber - Leipnik","",1428490257,1,0,1,0
3113,3113,1,"איזאק יאנאס - אמרי שפר - Subscriber - Jaroslaw","",1428490257,1,0,1,0
3114,3114,1,"איזאק יאנעס","",1428490257,1,0,0,0
3115,3115,1,"איזאק יאנעס - אמרי שפר - Subscriber - Buda","",1428490257,1,0,1,0
3116,3116,1,"איזאק עסטרייכער - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3117,3117,1,"איזאק פראנקענשטיין - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3118,3118,1,"איזאק פרייאזאך - אמרי שפר - Subscriber - Pest","",1428490257,1,0,1,0
3119,3119,1,"Hönig, Israel (Edler von Hönigsberg, k.k. Regierungsrath, Tabak- und Siegelgefälldirektor) - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3120,3120,1,"איזראעל צאפפערט - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3121,3121,1,"איזראעל קעניגסבערגער - אמרי שפר - Subscriber - Kreisch","",1428490257,1,0,1,0
3122,3122,1,"אייזאק האצפעלד - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3123,3123,1,"אייזק זאקסעל - אמרי שפר - Subscriber - Senftenberg","",1428490257,1,0,1,0
3124,3124,1,"(Dr. med.) איסטרייכער - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3125,3125,1,"איסרלי איגלהיימר - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3126,3126,1,"איסרלי היילברונר, פ\"ומ - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3127,3127,1,"איצק אולמאן - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3128,3128,1,"איצק בר\"י ווערטהיימר - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3129,3129,1,"איצק בר\"מ ווערטהיימר - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3130,3130,1,"איצק לאפפע - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3131,3131,1,"איצק ליב סג\"ל - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3132,3132,1,"איצק סאבאטקא - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3133,3133,1,"איצק ראוויטש - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3134,3134,1,"אלי' חיות - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3135,3135,1,"אלי' טארנער - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3136,3136,1,"אלי' טורלוך - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3137,3137,1,"אלעזר בער פורכהיים - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3138,3138,1,"אמסאן היימאן - אמרי שפר - Subscriber - Stuttgart","",1428490257,1,0,1,0
3139,3139,1,"אנשיל ב\"ר יוסף ליב נייאבורג - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3140,3140,1,"אנשיל גונציהויזען - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3141,3141,1,"אנשל לוי - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3142,3142,1,"Hönig, Aaron - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3143,3143,1,"Liebmann, Aaron - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3144,3144,1,"אראן פאלאק - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3145,3145,1,"אראן פריעדלענדער - אמרי שפר - Subscriber - Kolin","",1428490257,1,0,1,0
3146,3146,1,"ארנאלד געץ - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3147,3147,1,"ארנאלד ענגעל - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3148,3148,1,"אשור - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3149,3149,1,"בארוך ראטה - אמרי שפר - Subscriber - Lemberg","",1428490257,1,0,1,0
3150,3150,1,"Bondi, Simon - אמרי שפר - Subscriber - Dresden","",1428490257,1,0,1,0
3151,3151,1,"בונם קוילא - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3152,3152,1,"בילפעלד - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3153,3153,1,"בלומאן - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3154,3154,1,"בנימין בארמאפאר - אמרי שפר - Subscriber - Lemberg","",1428490257,1,0,1,0
3155,3155,1,"בנימין בערנשטיין - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3156,3156,1,"בעניאמין גרינבוים - אמרי שפר - Subscriber - Krakow","",1428490257,1,0,1,0
3157,3157,1,"Jeitteles, Benjamin - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3158,3158,1,"Arnstein, Benedikt - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3159,3159,1,"בענעדיקט גאמפערץ - אמרי שפר - Subscriber - Pressburg/Bratislava","",1428490257,1,0,1,0
3160,3160,1,"בעער הערצעל - אמרי שפר - Subscriber - Nikolsburg","",1428490257,1,0,1,0
3161,3161,1,"בער אפפענהיים - אמרי שפר - Subscriber - Pressburg/Bratislava","",1428490257,1,0,1,0
3162,3162,1,"בער בן פ\"ומ ר\"מ גוסדארף - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3163,3163,1,"בער האפנהיים - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3164,3164,1,"בער ווירצבורג - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3165,3165,1,"בער לעמליין - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3166,3166,1,"בער שלענקער - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3167,3167,1,"בעריש גינסבערג - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3168,3168,1,"Eskeles, Bernhard - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3169,3169,1,"בערענד פרענקל - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3170,3170,1,"בערענס בר\"יל שווייצר - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3171,3171,1,"ברוך בערלסהיימער - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3172,3172,1,"ברוך גינסבערג - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3173,3173,1,"ברידער פייט - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3174,3174,1,"(Dr.) בריינערסדארף - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3175,3175,1,"Breslauer, Mendel - אמרי שפר - Subscriber - ","",1428490257,1,0,1,0
3176,3176,1,"Gans, Abraham - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3177,3177,1,"גבריאל בעללאק - אמרי שפר - Subscriber - Leipnik","",1428490257,1,0,1,0
3178,3178,1,"גבריאל נאטהאן וועהלע - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3179,3179,1,"גומפריך עטטנהיים, פ\"ומ - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3180,3180,1,"Hraschanzky, Georg - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3181,3181,1,"גבריאל גבר - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3182,3182,1,"געץ אמשטרדאם - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3183,3183,1,"געץ ג' אופפעהיים - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3184,3184,1,"געץ לעווי - אמרי שפר - Subscriber - Mattersdorf","",1428490257,1,0,1,0
3185,3185,1,"גערסאן גאלדבערגער - אמרי שפר - Subscriber - Buda","",1428490257,1,0,1,0
3186,3186,1,"גרשון ניימאן - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3187,3187,1,"דאוויד איזאק ארנשטיינער - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3188,3188,1,"דאוויד האאז - אמרי שפר - Subscriber - Mesritsch","",1428490257,1,0,1,0
3189,3189,1,"דאוויד ווארטפעלד - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3190,3190,1,"דאוויד רעכטניטץ - אמרי שפר - Subscriber - Pirnitz","",1428490257,1,0,1,0
3191,3191,1,"דוד ב\"ה פייבש שלאס פ\"פ - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3192,3192,1,"דוד בר\"ל גאלדשטיקר - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3193,3193,1,"דוד היימאן - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3194,3194,1,"דוד זאקס - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3195,3195,1,"דוד כהן - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3196,3196,1,"דוד פערנבאך - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3197,3197,1,"דוד פראנצאז - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3198,3198,1,"דניאל לעוויע - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3199,3199,1,"Oppenheim, Veronika (Frumet) - אמרי שפר - Subscriber - Eger","",1428490257,1,0,1,0
3200,3200,1,"האבער - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3201,3201,1,"האללענדר - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3202,3202,1,"האפגאלדשטיקר - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3203,3203,1,"היימאן יאקאביא - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3204,3204,1,"היימאן מאזעס - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3205,3205,1,"היימאן פינקוס","",1428490257,1,0,0,0
3206,3206,1,"היימאן פינקוס - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3207,3207,1,"היינריך הענאך - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3208,3208,1,"היינריך לאקענבאכער - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3209,3209,1,"הילל זילבערשטיין - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3210,3210,1,"הירץ ברוכזאל - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3211,3211,1,"הירץ האלבערשטאם - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3212,3212,1,"הירץ, פ\"ומ - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3213,3213,1,"Bondi, Hirsch - אמרי שפר - Subscriber - Dresden","",1428490257,1,0,1,0
3214,3214,1,"הירש בארוך - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3215,3215,1,"הירש ביק - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3216,3216,1,"הירש בן הרב מאלעקסניץ - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3217,3217,1,"הירש בן פ\"ומ ר\"י ק\"וו ז\"ל - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3218,3218,1,"הירש בר\"ם פרענקל - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3219,3219,1,"הירש גוטרבאק - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3220,3220,1,"הירש גונצענהויזן - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3221,3221,1,"הירש האלבערשטאם - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3222,3222,1,"הירש האנק - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3223,3223,1,"הירש ווייל - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3224,3224,1,"הירש זאקס - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3225,3225,1,"הירש לאנדויא - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3226,3226,1,"הירש צומעלס - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3227,3227,1,"הירש רעכעלס - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3228,3228,1,"איצק העלפט - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3229,3229,1,"הענאך ב\"ר משה ליב - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3230,3230,1,"הענלי בכ\"ה ר\"י באטיוויס - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3231,3231,1,"הענשיל (Dr. med.) - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3232,3232,1,"הערמאן שטראסער - אמרי שפר - Subscriber - Ragendorf","",1428490257,1,0,1,0
3233,3233,1,"הערץ עטטינגער - אמרי שפר - Subscriber - Lemberg","",1428490257,1,0,1,0
3234,3234,1,"הערשל קאליש - אמרי שפר - Subscriber - Nikolsburg","",1428490257,1,0,1,0
3235,3235,1,"הרש שווייצר - אמרי שפר - Subscriber - Tachau","",1428490257,1,0,1,0
3236,3236,1,"וו' ע' פ' א' - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3237,3237,1,"וואלף אויערבאך - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3238,3238,1,"Arnstein, Wolf I. - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3239,3239,1,"וואלף באטיוויס - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3240,3240,1,"וואלף בב\"ה ר\"י באטיוויס - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3241,3241,1,"וואלף בן הריין ר\"ש ענדל - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3242,3242,1,"וואלף בענעדיקט מאנדעל - אמרי שפר - Subscriber - Pressburg/Bratislava","",1428490257,1,0,1,0
3243,3243,1,"וואלף המבורג, גד\"תת - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3244,3244,1,"וואלף הערצפעלד - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3245,3245,1,"וואלף זאקסעל - אמרי שפר - Subscriber - Senftenberg","",1428490257,1,0,1,0
3246,3246,1,"וואלף יאעל פאצדאמער - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3247,3247,1,"וואלף לעויזאן - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3248,3248,1,"וואלף נאסויא - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3249,3249,1,"וואלף נייאבורג, פ\"ומ - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3250,3250,1,"וואלף עטטלינגען - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3251,3251,1,"וואלף פולאיי - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3252,3252,1,"וואלף פירד - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3253,3253,1,"וואלף צבי - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3254,3254,1,"Kaulla, Wolf - אמרי שפר - Subscriber - Stuttgart","",1428490257,1,0,1,0
3255,3255,1,"Kaulla, Wolf - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3256,3256,1,"(Dr. med.) ווארבורג - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3257,3257,1,"ווייזעלס עללינגען - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3258,3258,1,"Wilhelm, Wertheimstein (Edler von Wertheimstein) - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3259,3259,1,"דוד ווערטהיים - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3260,3260,1,"Wertheimstein, Hermann von (Edler von) - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3261,3261,1,"זאב וואלף גאלדענבערג - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3262,3262,1,"זונדל ב\"ר הירש - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3263,3263,1,"Oppenheim, Sigmund - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3264,3264,1,"זימל גונציהויזען - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3265,3265,1,"זימן אייזק עסטענפעלד - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3266,3266,1,"זיסקינד קאליר - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3267,3267,1,"זכרי' בר\"פ קליף ז\"ל - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3268,3268,1,"Kaulla, Salman - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3269,3269,1,"זלמן בעער - אמרי שפר - Subscriber - ","",1428490257,1,0,1,0
3270,3270,1,"זלמן דש\"ט - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3271,3271,1,"זלמן הירש ב\"ר יוסף ליב נייאבורג - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3272,3272,1,"זלמן טעדעסקא - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3273,3273,1,"זלמן ליב אקס - אמרי שפר - Subscriber - Senftenberg","",1428490257,1,0,1,0
3274,3274,1,"זלמן פרידבערג - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3275,3275,1,"זלמן שווייצר - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3276,3276,1,"זנוויל אשר, פ\"ומ - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3277,3277,1,"זנוויל בר\"א פ\"פ - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3278,3278,1,"זנוויל וויינשענק - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3279,3279,1,"זנוויל עטהויסען - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3280,3280,1,"זעליג בער הארשיטץ - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3281,3281,1,"זעליג שטיינבאך - אמרי שפר - Subscriber - Rawa","",1428490257,1,0,1,0
3282,3282,1,"זעליגמן אולמאן - אמרי שפר - Subscriber - Würzburg","",1428490257,1,0,1,0
3283,3283,1,"זעליגמן דיטלבאך - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3284,3284,1,"זעליגמן עטטלינגען, פ\"ומ - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3285,3285,1,"זעקל רעגענסבורג - אמרי שפר - Subscriber - Hechingen","",1428490257,1,0,1,0
3286,3286,1,"חיים אדלער - אמרי שפר - Subscriber - Bielau","",1428490257,1,0,1,0
3287,3287,1,"חיים האלבערשטאם - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3288,3288,1,"ט' שטיינסבערג - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3289,3289,1,"טעבלי ב\"ר קאפיל ריס - אמרי שפר - Subscriber - Berlin","",1428490257,1,0,1,0
3290,3290,1,"יאאכים היים - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3291,3291,1,"Herzenskron, Joachim - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3292,3292,1,"יאאכים הערש - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3293,3293,1,"יאאכים וויינמייער - אמרי שפר - Subscriber - Triesch","",1428490257,1,0,1,0
3294,3294,1,"Hönig, Joachim (Edler von Hönigsberg) - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3295,3295,1,"יאול יאכימסטהאל - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3296,3296,1,"יאזעף אפפנהיים - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3297,3297,1,"Arnstein, Josef - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3298,3298,1,"יאזעף ברוך - אמרי שפר - Subscriber - ","",1428490257,1,0,1,0
3299,3299,1,"יאזעף גרינבוים - אמרי שפר - Subscriber - Krakow","",1428490257,1,0,1,0
3300,3300,1,"יאזעף הירש - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3301,3301,1,"יאזעף הירשפעלד - אמרי שפר - Subscriber - Pressburg/Bratislava","",1428490257,1,0,1,0
3302,3302,1,"יאזעף ווייסענבערג - אמרי שפר - Subscriber - Bielitz","",1428490257,1,0,1,0
3303,3303,1,"יאזעף לאצארוס לעווי - אמרי שפר - Subscriber - Hohenems","",1428490257,1,0,1,0
3304,3304,1,"יאזעף לעווי - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3305,3305,1,"יאזעף מאזעס קאהן - אמרי שפר - Subscriber - Pressburg/Bratislava","",1428490257,1,0,1,0
3306,3306,1,"יאזעף מארקברייטער - אמרי שפר - Subscriber - Ragendorf","",1428490257,1,0,1,0
3307,3307,1,"Wertheimstein, Josef (Edler von Wertheimstein) - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3308,3308,1,"יאזעף קינדערפריינד - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3309,3309,1,"יאנאטהאן הארשיטצער - אמרי שפר - Subscriber - Reschow","",1428490257,1,0,1,0
3310,3310,1,"יאנאס מיללער - אמרי שפר - Subscriber - Mesritsch","",1428490257,1,0,1,0
3311,3311,1,"יאנאס פירטה - אמרי שפר - Subscriber - Prague","",1428490257,1,0,1,0
3312,3312,1,"יאסעף ליידעסדארפער - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3313,3313,1,"יאסעף לעהמאן - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3314,3314,1,"יאסעף שטרים - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3315,3315,1,"יאקאב אדלער - אמרי שפר - Subscriber - Krakow","",1428490257,1,0,1,0
3316,3316,1,"יאקאב אפפענהיים - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3317,3317,1,"יאקאב גאטטליעב - אמרי שפר - Subscriber - Trebitsch","",1428490257,1,0,1,0
3318,3318,1,"יאקאב ווערטהיים (Dr. jur.) - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3319,3319,1,"יאקאב ליידענסדארף - אמרי שפר - Subscriber - Vienna","",1428490257,1,0,1,0
3320,3320,1,"יאקאב סאקידלאוו - אמרי שפר - Subscriber - Kolin","",1428490257,1,0,1,0
3321,3321,1,"יאקאב ק' סוידעק - אמרי שפר - Subscriber - Kolin","",1428490257,1,0,1,0
3322,3322,1,"Kaulla, Kacob - אמרי שפר - Subscriber - Stuttgart","",1428490257,1,0,1,0
3323,3323,1,"Jacobson, Israel - אמרי שפר - Subscriber - Braunschweig","",1428490257,1,0,1,0
3324,3324,1,"יאקב פעסילש, פ\"וג - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3325,3325,1,"יאקב צוקרמאן - אמרי שפר - Subscriber - Breslau","",1428490257,1,0,1,0
3326,3326,1,"יהודא ס\"גל לנדא - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3327,3327,1,"יהודא ס\"גל נאטנזאהן - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3328,3328,1,"יהושיע הערצבערג - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3329,3329,1,"יהושיע ס\"גל נאטנזאהן - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3330,3330,1,"יהושיע שיפער - אמרי שפר - Subscriber - Brody","",1428490257,1,0,1,0
3331,3331,1,"יהושע בר\"י - אמרי שפר - Subscriber - Dresden","",1428490257,1,0,1,0
3332,3332,1,"יודא ב\"בה ר\"ל, ר\"ק - אמרי שפר - Subscriber - Friedrichsfeld","",1428490257,1,0,1,0
3333,3333,1,"יוזל ווערטהיימר - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
3334,3334,1,"יוזל נחמן - אמרי שפר - Subscriber - Rakonitz","",1428490257,1,0,1,0
3335,3335,1,"יוסף אמשטערדאם - אמרי שפר - Subscriber - Karlsruhe","",1428490257,1,0,1,0
3336,3336,1,"יוסף בהג\"און אב\"ד נ\"רו - אמרי שפר - Subscriber - Fürth","",1428490257,1,0,1,0
