nid,vid,"type","language","title",uid,status,created,changed,comment,promote,sticky,tnid,translate
2754,2754,"edition","und","ראשית למודים א - 1821",1,1,1428490248,1428490248,0,1,0,0,0
2755,2755,"edition","und","ראשית למודים א - 1869",1,1,1428490248,1428490248,0,1,0,0,0
2756,2756,"edition","und","ראשית למודים ב - תקמ\"ט",1,1,1428490248,1428490248,0,1,0,0,0
2757,2757,"edition","und","ראשית למודים ב - 1869",1,1,1428490248,1428490248,0,1,0,0,0
2758,2758,"edition","und","שיחה בעולם הנשמות - 1811",1,1,1428490248,1428490248,0,1,0,0,0
2759,2759,"edition","und","שיחה בעולם הנשמות - 1849",1,1,1428490248,1428490248,0,1,0,0,0
2760,2760,"edition","und","שירי תפארת א - תקסט",1,1,1428490248,1428490248,0,1,0,0,0
2761,2761,"edition","und","שירי תפארת א - 1840",1,1,1428490248,1428490248,0,1,0,0,0
2762,2762,"edition","und","שירי תפארת א - 1844",1,1,1428490248,1428490248,0,1,0,0,0
2763,2763,"edition","und","שירי תפארת א - 1853",1,1,1428490248,1428490248,0,1,0,0,0
2764,2764,"edition","und","שירי תפארת ב - תקנא",1,1,1428490248,1428490248,0,1,0,0,0
2765,2765,"edition","und","שירי תפארת ב - תקסט",1,1,1428490248,1428490248,0,1,0,0,0
2766,2766,"edition","und","שירי תפארת ב - 1840",1,1,1428490248,1428490248,0,1,0,0,0
2767,2767,"edition","und","שירי תפארת ב - 1844",1,1,1428490248,1428490248,0,1,0,0,0
2768,2768,"edition","und","שירי תפארת ב - 1853",1,1,1428490248,1428490248,0,1,0,0,0
2769,2769,"edition","und","שירי תפארת ג - ",1,1,1428490248,1428490248,0,1,0,0,0
2770,2770,"edition","und","שירי תפארת ג - תקסט",1,1,1428490248,1428490248,0,1,0,0,0
2771,2771,"edition","und","שירי תפארת ג - 1840",1,1,1428490248,1428490248,0,1,0,0,0
2772,2772,"edition","und","שירי תפארת ג - 1844",1,1,1428490248,1428490248,0,1,0,0,0
2773,2773,"edition","und","שירי תפארת ג - 1853",1,1,1428490248,1428490248,0,1,0,0,0
2774,2774,"edition","und","שירי תפארת ד - ",1,1,1428490248,1428490248,0,1,0,0,0
2775,2775,"edition","und","שירי תפארת ד - תקסט",1,1,1428490248,1428490248,0,1,0,0,0
2776,2776,"edition","und","שירי תפארת ד - 1840",1,1,1428490248,1428490248,0,1,0,0,0
2777,2777,"edition","und","שירי תפארת ד - 1844",1,1,1428490248,1428490248,0,1,0,0,0
2778,2778,"edition","und","שירי תפארת ד - 1853",1,1,1428490248,1428490248,0,1,0,0,0
2779,2779,"edition","und","שירי תפארת ה - ",1,1,1428490248,1428490248,0,1,0,0,0
2780,2780,"edition","und","שירי תפארת ה - תקסט",1,1,1428490248,1428490248,0,1,0,0,0
2781,2781,"edition","und","שירי תפארת ה - 1840",1,1,1428490248,1428490248,0,1,0,0,0
2782,2782,"edition","und","שירי תפארת ה - 1844",1,1,1428490248,1428490248,0,1,0,0,0
2783,2783,"edition","und","שירי תפארת ה - 1853",1,1,1428490248,1428490248,0,1,0,0,0
2784,2784,"edition","und","תודת אמונת בית ישראל - 1813",1,1,1428490248,1428490248,0,1,0,0,0
2785,2785,"edition","und","תוכחת מגולה - 1812",1,1,1428490248,1428490248,0,1,0,0,0
2786,2786,"edition","und","תורת לשון עברית א - 1802",1,1,1428490248,1428490248,0,1,0,0,0
2787,2787,"edition","und","תורת לשון עברית א - 1807",1,1,1428490248,1428490248,0,1,0,0,0
2788,2788,"edition","und","תורת לשון עברית א - 1816",1,1,1428490248,1428490248,0,1,0,0,0
2789,2789,"edition","und","תורת לשון עברית א - 1825",1,1,1428490248,1428490248,0,1,0,0,0
2790,2790,"edition","und","תורת לשון עברית א - 1827",1,1,1428490248,1428490248,0,1,0,0,0
2791,2791,"edition","und","תורת לשון עברית א - 1828",1,1,1428490248,1428490248,0,1,0,0,0
2792,2792,"edition","und","תורת לשון עברית א - 1832",1,1,1428490248,1428490248,0,1,0,0,0
2793,2793,"edition","und","תורת לשון עברית א - 1838",1,1,1428490248,1428490248,0,1,0,0,0
2794,2794,"edition","und","תורת לשון עברית א - 1842",1,1,1428490248,1428490248,0,1,0,0,0
2795,2795,"edition","und","תורת לשון עברית א - 1850",1,1,1428490248,1428490248,0,1,0,0,0
2796,2796,"edition","und","תורת לשון עברית ב - 1802",1,1,1428490248,1428490248,0,1,0,0,0
2797,2797,"edition","und","תורת לשון עברית ב - 1807",1,1,1428490248,1428490248,0,1,0,0,0
2798,2798,"edition","und","תורת לשון עברית ב - 1816",1,1,1428490248,1428490248,0,1,0,0,0
2799,2799,"edition","und","תורת לשון עברית ב - 1825",1,1,1428490248,1428490248,0,1,0,0,0
2800,2800,"edition","und","תורת לשון עברית ב - 1827",1,1,1428490248,1428490248,0,1,0,0,0
2801,2801,"edition","und","תורת לשון עברית ב - 1828",1,1,1428490248,1428490248,0,1,0,0,0
2802,2802,"edition","und","תורת לשון עברית ב - 1832",1,1,1428490248,1428490248,0,1,0,0,0
2803,2803,"edition","und","תורת לשון עברית ב - 1838",1,1,1428490248,1428490248,0,1,0,0,0
2804,2804,"edition","und","תורת לשון עברית ב - 1842",1,1,1428490248,1428490248,0,1,0,0,0
2805,2805,"edition","und","תורת לשון עברית ב - 1850",1,1,1428490248,1428490248,0,1,0,0,0
2806,2806,"edition","und","תורת לשון עברית ג - 1802",1,1,1428490248,1428490248,0,1,0,0,0
2807,2807,"edition","und","תורת לשון עברית ג - 1807",1,1,1428490248,1428490248,0,1,0,0,0
2808,2808,"edition","und","תורת לשון עברית ג - 1816",1,1,1428490248,1428490248,0,1,0,0,0
2809,2809,"edition","und","תורת לשון עברית ג - 1825",1,1,1428490248,1428490248,0,1,0,0,0
2810,2810,"edition","und","תורת לשון עברית ג - 1827",1,1,1428490248,1428490248,0,1,0,0,0
2811,2811,"edition","und","תורת לשון עברית ג - 1828",1,1,1428490248,1428490248,0,1,0,0,0
2812,2812,"edition","und","תורת לשון עברית ג - 1832",1,1,1428490248,1428490248,0,1,0,0,0
2813,2813,"edition","und","תורת לשון עברית ג - 1838",1,1,1428490248,1428490248,0,1,0,0,0
2814,2814,"edition","und","תורת לשון עברית ג - 1842",1,1,1428490248,1428490248,0,1,0,0,0
2815,2815,"edition","und","תורת לשון עברית ג - 1850",1,1,1428490248,1428490248,0,1,0,0,0
2816,2816,"edition","und","תלמוד לשון עברי - 1796",1,1,1428490248,1428490248,0,1,0,0,0
2817,2817,"edition","und","תלמוד לשון עברי - תקס\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2818,2818,"edition","und","תלמוד לשון עברי - תק\"ע",1,1,1428490248,1428490248,0,1,0,0,0
2819,2819,"edition","und","תלמוד לשון עברי - 1818",1,1,1428490248,1428490248,0,1,0,0,0
2820,2820,"edition","und","תלמוד לשון עברי - 1827",1,1,1428490248,1428490248,0,1,0,0,0
2821,2821,"edition","und","תלמוד לשון עברי - תק\"צ",1,1,1428490248,1428490248,0,1,0,0,0
2822,2822,"edition","und","תלמוד לשון עברי - תקצ\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2823,2823,"edition","und","תלמוד לשון עברי - תר\"כ",1,1,1428490248,1428490248,0,1,0,0,0
2824,2824,"edition","und","תלמוד לשון עברי - 1866",1,1,1428490248,1428490248,0,1,0,0,0
2825,2825,"edition","und","תלמוד לשון עברי - תרל\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2826,2826,"edition","und","תלמוד לשון עברי - 1874",1,1,1428490248,1428490248,0,1,0,0,0
2827,2827,"edition","und","תלמוד לשון עברי - 1875, תרל\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2828,2828,"edition","und","תלמוד לשון עברי - ",1,1,1428490248,1428490248,0,1,0,0,0
2829,2829,"edition","und","תלמוד לשון עברי - ",1,1,1428490248,1428490248,0,1,0,0,0
2830,2830,"edition","und","תלמוד לשון עברי - 1879",1,1,1428490248,1428490248,0,1,0,0,0
2831,2831,"edition","und","תלמוד לשון עברי - 1883",1,1,1428490248,1428490248,0,1,0,0,0
2832,2832,"edition","und","תלמוד לשון עברי - 1890",1,1,1428490248,1428490248,0,1,0,0,0
2833,2833,"edition","und","תלמוד לשון עברי - 1912",1,1,1428490248,1428490248,0,1,0,0,0
2834,2834,"mention","und","Alexander, Levy - Answer to Mr. Joshua Van Oven’s letters on the present state of the Jewish poor in London - Book's seller - ",1,1,1428490257,1428490257,0,1,0,0,0
2835,2835,"mention","und","Hoym, Karl Heinrich Graf von (Graf, Minister) - Apologie der Menschenrechte oder philosophisch kritische Beleuchtung der Schrift - Dedication - ",1,1,1428490257,1428490257,0,1,0,0,0
2836,2836,"mention","und","Gregoire, Henri - Appel à la justice des nations et des rois - Personal Address - ",1,1,1428490257,1428490257,0,1,0,0,0
2837,2837,"mention","und","Marcus, Benedikt - Bne-Zion - Approbation - Nikolsburg",1,1,1428490257,1428490257,0,1,0,0,0
2838,2838,"mention","und","Stanislaus II. Poniatowski (König von Polen) - Die Juden Oder Die nothwendige Reformation der Juden in der Republik Polen - Dedication - ",1,1,1428490257,1428490257,0,1,0,0,0
2839,2839,"mention","und","Hufnagel - Die Moseide in achtzehn Gesängen - Thanks - ",1,1,1428490257,1428490257,0,1,0,0,0
2840,2840,"mention","und","Spalding - Die Moseide in achtzehn Gesängen - Thanks - ",1,1,1428490257,1428490257,0,1,0,0,0
2841,2841,"mention","und","Ramler, Karl Wilhelm - Die Psalmen - Personal address - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2842,2842,"mention","und","Joseph II. (Kaiser) - Einige jüdische Familienscenen, bey Erblickung des Patents über die Freyheiten, welche die Juden in den kaiserlichen Staaten erhalten haben - Dedication - Vienna",1,1,1428490257,1428490257,0,1,0,0,0
2843,2843,"mention","und","Friedländer, Rebekka Meyer - Gebete der hochdeutschen und polnischen Juden - Dedication - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2844,2844,"mention","und","Abrahamsen, Moses Levin - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2845,2845,"mention","und","Adolphi (Pastor) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Kurland",1,1,1428490257,1428490257,0,1,0,0,0
2846,2846,"mention","und","Alexander, Abraham - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2847,2847,"mention","und","Isaac Aron - Gebete der hochdeutschen und polnischen Juden - Subscriber - Potsdam",1,1,1428490257,1428490257,0,1,0,0,0
2848,2848,"mention","und","Bamberger, Wolff - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2849,2849,"mention","und","Bartenstein, Joseph - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2850,2850,"mention","und","Jüdel Baruch - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2851,2851,"mention","und","Below (Münzdirektor) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Kurland",1,1,1428490257,1428490257,0,1,0,0,0
2852,2852,"mention","und","Bendix, Hirsch Nathan - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2853,2853,"mention","und","Bendix, Levin Nathan - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2854,2854,"mention","und","Bendix, Jeremias - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2855,2855,"mention","und","Meyer Bernhard - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2856,2856,"mention","und","Wallenrodtsche Bibliothek - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2857,2857,"mention","und","Binge, Abraham - Gebete der hochdeutschen und polnischen Juden - Subscriber - Frankfurt am Main",1,1,1428490257,1428490257,0,1,0,0,0
2858,2858,"mention","und","Boas, Simon - Gebete der hochdeutschen und polnischen Juden - Subscriber - The Hague",1,1,1428490257,1428490257,0,1,0,0,0
2859,2859,"mention","und","Borchard, Jacob Isaac - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2860,2860,"mention","und","Bresslau, Löbel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2861,2861,"mention","und","Brug, Lazarus - Gebete der hochdeutschen und polnischen Juden - Subscriber - Breslau",1,1,1428490257,1428490257,0,1,0,0,0
2862,2862,"mention","und","Ezechel Caspar - Gebete der hochdeutschen und polnischen Juden - Subscriber - Prenzlau",1,1,1428490257,1428490257,0,1,0,0,0
2863,2863,"mention","und","Caspar, Isaac - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2864,2864,"mention","und","Cassel, David - Gebete der hochdeutschen und polnischen Juden - Subscriber - Frankfurt am Main",1,1,1428490257,1428490257,0,1,0,0,0
2865,2865,"mention","und","David, Joseph Nathan - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2866,2866,"mention","und","David, Meyer Michel (Kammeragent) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Hannover",1,1,1428490257,1428490257,0,1,0,0,0
2867,2867,"mention","und","Detmold, Anna - Gebete der hochdeutschen und polnischen Juden - Subscriber - Hannover",1,1,1428490257,1428490257,0,1,0,0,0
2868,2868,"mention","und","Elias, Philipp - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2869,2869,"mention","und","Berend Ellerich - Gebete der hochdeutschen und polnischen Juden - Subscriber - Vienna",1,1,1428490257,1428490257,0,1,0,0,0
2870,2870,"mention","und","Abraham Joel Emanuel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2871,2871,"mention","und","Heimann Enoch - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2872,2872,"mention","und","Ephraim, Samuel Hirsch - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2873,2873,"mention","und","Ephraim, David - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2874,2874,"mention","und","Euchel, Demoiselle - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2875,2875,"mention","und","Friedländer, Adelaide - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2876,2876,"mention","und","Friedeburg, Madame Herz - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2877,2877,"mention","und","Friedländer, Abraham - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2878,2878,"mention","und","Friedländer, Bernhard - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2879,2879,"mention","und","Friedländer, Hinde - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2880,2880,"mention","und","Friedländer, Goldea - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2881,2881,"mention","und","Friedländer, Pessel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2882,2882,"mention","und","Friedländer, Hanna - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2883,2883,"mention","und","Friedländer, Rebekka Meyer - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2884,2884,"mention","und","Friedländer, Rebekka Wulff - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2885,2885,"mention","und","Friedländer, Recha Wulff - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2886,2886,"mention","und","Friedländer, Angelika - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2887,2887,"mention","und","Friedländer, Meyer - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2888,2888,"mention","und","Friedländer, Simon - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2889,2889,"mention","und","Friedländer, Wulff - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2890,2890,"mention","und","Friedländer, Wolf Bernhard - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2891,2891,"mention","und","Friedländer, Samuel Wulff - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2892,2892,"mention","und","Friedländer, Simon Bendix - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2893,2893,"mention","und","Friedländer, Heimann Meyer - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2894,2894,"mention","und","Friedländer, Hirsch Elias - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2895,2895,"mention","und","Friedländer, Salomon - Gebete der hochdeutschen und polnischen Juden - Subscriber - Schottland",1,1,1428490257,1428490257,0,1,0,0,0
2896,2896,"mention","und","Friedländer, Veitel Bernhard - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2897,2897,"mention","und","Moses Fürst - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2898,2898,"mention","und","Meyer Gabriel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2899,2899,"mention","und","Gardemain (Bankier), Daniel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2900,2900,"mention","und","Gesellschaft der hebräischen Litteraturfreunde - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2901,2901,"mention","und","Getzel, Jacob - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2902,2902,"mention","und","Getzel, Meyer - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2903,2903,"mention","und","Goldschmidt, Caroline - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2904,2904,"mention","und","Goldschmidt, Moses - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2905,2905,"mention","und","Graff, Jacob - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2906,2906,"mention","und","Gregorovius (Prof.), J.A. - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2907,2907,"mention","und","Gugenheim, Joseph - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2908,2908,"mention","und","Gunzenhausen, Anna - Gebete der hochdeutschen und polnischen Juden - Subscriber - Prague",1,1,1428490257,1428490257,0,1,0,0,0
2909,2909,"mention","und","Gurauer, Jacob Moses - Gebete der hochdeutschen und polnischen Juden - Subscriber - Lissa",1,1,1428490257,1428490257,0,1,0,0,0
2910,2910,"mention","und","Lehmann Haas - Gebete der hochdeutschen und polnischen Juden - Subscriber - Frankfurt am Main",1,1,1428490257,1428490257,0,1,0,0,0
2911,2911,"mention","und","Halle, Joel Samuel von - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2912,2912,"mention","und","Löb Hamm - Gebete der hochdeutschen und polnischen Juden - Subscriber - Hannover",1,1,1428490257,1428490257,0,1,0,0,0
2913,2913,"mention","und","Hartknoch (Buchhändler) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Riga",1,1,1428490257,1428490257,0,1,0,0,0
2914,2914,"mention","und","Heilboth, Simon - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2915,2915,"mention","und","Hermes, Johann Georg Christoph Friedrich - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2916,2916,"mention","und","Hirschberg (Dr.) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2917,2917,"mention","und","Hirschberg - Gebete der hochdeutschen und polnischen Juden - Subscriber - Driesen",1,1,1428490257,1428490257,0,1,0,0,0
2918,2918,"mention","und","Hirsch, Jakob - Gebete der hochdeutschen und polnischen Juden - Subscriber - ",1,1,1428490257,1428490257,0,1,0,0,0
2919,2919,"mention","und","Abraham Isaak - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2920,2920,"mention","und","Boas Isaak - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2921,2921,"person","und","Marcus Issak",1,1,1428490257,1428490257,0,0,0,0,0
2922,2922,"mention","und","Marcus Issak - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2923,2923,"mention","und","Marcus Isaak - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2924,2924,"mention","und","Itzig, Elias Daniel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2925,2925,"mention","und","Itzig, Jakob Daniel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2926,2926,"mention","und","Jordan, Brüder - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2927,2927,"mention","und","Meyer Joseph - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2928,2928,"mention","und","Simon Joseph - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2929,2929,"mention","und","Keyserling, Heinrich Christian (Reichsgraf) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2930,2930,"mention","und","Klatzki, Simon - Gebete der hochdeutschen und polnischen Juden - Subscriber - Vilnius",1,1,1428490257,1428490257,0,1,0,0,0
2931,2931,"mention","und","Kleist-Keyserling (Baron), Louis - Gebete der hochdeutschen und polnischen Juden - Subscriber - Kurland",1,1,1428490257,1428490257,0,1,0,0,0
2932,2932,"mention","und","Korff (Graf), von - Gebete der hochdeutschen und polnischen Juden - Subscriber - Kurland",1,1,1428490257,1428490257,0,1,0,0,0
2933,2933,"mention","und","Krause - Gebete der hochdeutschen und polnischen Juden - Subscriber - Jena",1,1,1428490257,1428490257,0,1,0,0,0
2934,2934,"mention","und","Lachmann (Dr.) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Kurland",1,1,1428490257,1428490257,0,1,0,0,0
2935,2935,"mention","und","Marcus Salomon Levin - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2936,2936,"mention","und","David Levin - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2937,2937,"mention","und","Moses Levin - Gebete der hochdeutschen und polnischen Juden - Subscriber - Potsdam",1,1,1428490257,1428490257,0,1,0,0,0
2938,2938,"mention","und","Israel Levin - Gebete der hochdeutschen und polnischen Juden - Subscriber - Potsdam",1,1,1428490257,1428490257,0,1,0,0,0
2939,2939,"mention","und","Levy, Sara - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2940,2940,"mention","und","Levy, Moses Salomon - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2941,2941,"mention","und","Levy, Samuel Salomon - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2942,2942,"mention","und","Levy, Samuel Isaak - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2943,2943,"mention","und","Lipmann, Nathan - Gebete der hochdeutschen und polnischen Juden - Subscriber - Potsdam",1,1,1428490257,1428490257,0,1,0,0,0
2944,2944,"mention","und","Löwe, Joel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2945,2945,"mention","und","Lüpschütz, Selig - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2946,2946,"mention","und","Marx (Dr.) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Hannover",1,1,1428490257,1428490257,0,1,0,0,0
2947,2947,"mention","und","Salomon Marcus - Gebete der hochdeutschen und polnischen Juden - Subscriber - Potsdam",1,1,1428490257,1428490257,0,1,0,0,0
2948,2948,"mention","und","Hirsch Markus - Gebete der hochdeutschen und polnischen Juden - Subscriber - Berlin",1,1,1428490257,1428490257,0,1,0,0,0
2949,2949,"mention","und","Levin Magnus - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2950,2950,"mention","und","Meyer Magnus - Gebete der hochdeutschen und polnischen Juden - Subscriber - Copenhagen",1,1,1428490257,1428490257,0,1,0,0,0
2951,2951,"mention","und","Berend Mendel - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2952,2952,"mention","und","Elias Meyer (Kammeragent) - Gebete der hochdeutschen und polnischen Juden - Subscriber - Hannover",1,1,1428490257,1428490257,0,1,0,0,0
2953,2953,"mention","und","Hirsch Münden - Gebete der hochdeutschen und polnischen Juden - Subscriber - Königsberg",1,1,1428490257,1428490257,0,1,0,0,0
2954,2954,"mention","und","Öttinger, Moses - Gebete der hochdeutschen und polnischen Juden - Subscriber - Hasenpoth",1,1,1428490257,1428490257,0,1,0,0,0
2955,2955,"mention","und","Oppenheim, Isaac - Gebete der hochdeutschen und polnischen Juden - Subscriber - Potsdam",1,1,1428490257,1428490257,0,1,0,0,0
