uuid,name,slug,best_qid,best_label,best_score,best_reasons,second_qid,second_label,second_score,action,all_candidates
66ab7d83-9733-4531-a0d3-2b7c5c9ec5b7,London,london,Q84,London,24,name_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q92561,London,19,auto,"[{""qid"": ""Q84"", ""label"": ""London"", ""desc"": ""capital and largest city of England and the United Kingdom"", ""score"": 24}, {""qid"": ""Q92561"", ""label"": ""London"", ""desc"": ""city in Southwestern Ontario, Canada"", ""score"": 19}, {""qid"": ""Q1137581"", ""label"": ""The London Gazette"", ""desc"": ""journal of record of the British government"", ""score"": 12}, {""qid"": ""Q1281978"", ""label"": ""לונדון"", ""desc"": ""שם משפחה (London)"", ""score"": 10}, {""qid"": ""Q935090"", ""label"": ""London Records"", ""desc"": ""UK multi-national record label"", ""score"": 10}, {""qid"": ""Q23939248"", ""label"": ""London"", ""desc"": ""region of England containing the City of London and the rest of Greater London"", ""score"": 10}, {""qid"": ""Q1001456"", ""label"": ""London"", ""desc"": ""Stadt im US-Bundesstaat Ohio"", ""score"": 7}]"
1a8c891a-f318-4aa6-8481-683d2a3c3703,Luneville,luneville,Q208794,Lunéville,22,name_exact|coords_eu_il|country_FR|has_sitelinks|search_rank_0,Q701572,arrondissement of Lunéville,19,manual,"[{""qid"": ""Q208794"", ""label"": ""Lunéville"", ""desc"": ""commune in Meurthe-et-Moselle, France"", ""score"": 22}, {""qid"": ""Q701572"", ""label"": ""arrondissement of Lunéville"", ""desc"": ""arrondissement of France"", ""score"": 19}, {""qid"": ""Q103953014"", ""label"": ""Lunéville"", ""desc"": ""encyclopedia article"", ""score"": 11}, {""qid"": ""Q305185"", ""label"": ""Lunéville-Croismare Airport"", ""desc"": ""French airport"", ""score"": 11}, {""qid"": ""Q2186882"", ""label"": ""Gare de Lunéville"", ""desc"": ""Bahnhof in Frankreich"", ""score"": 11}, {""qid"": ""Q156447"", ""label"": ""Friede von Lunéville"", ""desc"": ""Ende des Zweiten Koalitionskrieges"", ""score"": 8}, {""qid"": ""Q15637967"", ""label"": ""Luneville Faience"", ""desc"": ""French pottery manufacturer"", ""score"": 4}, {""qid"": ""Q138923748"", ""label"": ""Lunéville Boscher"", ""desc"": """", ""score"": 2}]"
4cfd2409-0321-4ce1-bde5-0eb8ca48e9fd,Lviv,lviv,Q36036,Lviv,22,name_exact|coords_eu_il|country_UA|has_sitelinks|search_rank_0,Q164193,Lviv Oblast,19,manual,"[{""qid"": ""Q36036"", ""label"": ""Lviv"", ""desc"": ""capital city of Lviv Oblast in western Ukraine"", ""score"": 22}, {""qid"": ""Q164193"", ""label"": ""Lviv Oblast"", ""desc"": ""administrative division (oblast) in western Ukraine"", ""score"": 19}, {""qid"": ""Q55075131"", ""label"": ""Lviv"", ""desc"": ""Ukrainian cycling team (2017-)"", ""score"": 15}, {""qid"": ""Q4270987"", ""label"": ""Lviv"", ""desc"": ""village in Pervomaisk Raion (district), Mykolaiv Oblast (province), Ukraine"", ""score"": 14}, {""qid"": ""Q80207"", ""label"": ""Lviv University"", ""desc"": ""public university in Lviv, Ukraine"", ""score"": 13}, {""qid"": ""Q4270985"", ""label"": ""Lviv"", ""desc"": ""village in Kryvyi Rih Raion, Dnipropetrovsk Oblast, Ukraine"", ""score"": 12}, {""qid"": ""Q1817355"", ""label"": ""Lviv Polytechnic"", ""desc"": ""technical university in Lviv"", ""score"": 9}, {""qid"": ""Q108375875"", ""label"": ""Lviv"", ""desc"": ""tugboat built in 2002"", ""score"": 7}]"
87cb0c23-53c9-47a4-a097-0229c8e0d4fd,Magdeburg,magdeburg,Q1733,Magdeburg,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q455960,Magdeburg Central Station,19,auto,"[{""qid"": ""Q1733"", ""label"": ""Magdeburg"", ""desc"": ""capital city of the German state of Saxony-Anhalt"", ""score"": 26}, {""qid"": ""Q455960"", ""label"": ""Magdeburg Central Station"", ""desc"": ""railway station in Magdeburg, Germany"", ""score"": 19}, {""qid"": ""Q1883869"", ""label"": ""Magdeburg"", ""desc"": ""2006 Braunschweig-class corvette"", ""score"": 13}, {""qid"": ""Q445520"", ""label"": ""Magdeburg-Altstadt"", ""desc"": ""Stadtteil von Magdeburg, Sachsen-Anhalt"", ""score"": 13}, {""qid"": ""Q183871"", ""label"": ""Magdeburg"", ""desc"": ""mine"", ""score"": 12}, {""qid"": ""Q133855063"", ""label"": ""Magdeburg"", ""desc"": ""family name"", ""score"": 7}, {""qid"": ""Q155546"", ""label"": ""55735 Magdeburg"", ""desc"": ""אסטרואיד"", ""score"": 6}, {""qid"": ""Q212585"", ""label"": ""Magdeburg – Leipzig Messe Süd railway line"", ""desc"": ""railway line in Germany"", ""score"": 6}, {""qid"": ""Q1680521"", ""label"": ""Magdeburger Biographisches Lexikon"", ""desc"": ""Biographisches Nachschlagewerk für Magdeburg"", ""score"": 4}]"
e9fcfda5-6104-4a7c-ac03-55110781a9b8,Mainz,mainz,Q1720,Mainz,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q105254,1. FSV Mainz 05,16,auto,"[{""qid"": ""Q1720"", ""label"": ""Mainz"", ""desc"": ""capital of the federal state Rhineland-Palatinate, Germany"", ""score"": 26}, {""qid"": ""Q105254"", ""label"": ""1. FSV Mainz 05"", ""desc"": ""Bundesliga football club in Germany"", ""score"": 16}, {""qid"": ""Q8569"", ""label"": ""Mainz-Bingen district"", ""desc"": ""district of Rhineland-Palatinate, Germany"", ""score"": 15}, {""qid"": ""Q161982"", ""label"": ""Johannes Gutenberg-Universität Mainz"", ""desc"": ""Universität in Deutschland"", ""score"": 13}, {""qid"": ""Q32067943"", ""label"": ""Mainz"", ""desc"": ""human settlement in Germany"", ""score"": 12}, {""qid"": ""Q284667"", ""label"": ""Electorate of Mainz"", ""desc"": ""territory in the Holy Roman Empire"", ""score"": 9}, {""qid"": ""Q567545"", ""label"": ""Mainz-Kastel"", ""desc"": ""municipal district of the city of Wiesbaden in Hesse, Germany"", ""score"": 9}, {""qid"": ""Q6736845"", ""label"": ""Mainz"", ""desc"": ""deutschsprachige Fachzeitschrift"", ""score"": 7}, {""qid"": ""Q37514101"", ""label"": ""Mainz (family name)"", ""desc"": ""שם משפחה (Mainz)"", ""score"": 6}, {""qid"": ""Q137993053"", ""label"": ""Mainz"", ""desc"": """", ""score"": 5}]"
b5731210-5ebc-4da1-b5b6-01aa8dc86090,Mannheim,mannheim,Q2119,Mannheim,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q27869969,Mannheim,15,auto,"[{""qid"": ""Q2119"", ""label"": ""Mannheim"", ""desc"": ""city in Baden-Württemberg, Germany"", ""score"": 26}, {""qid"": ""Q27869969"", ""label"": ""Mannheim"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q48753607"", ""label"": ""Stadtverwaltung Mannheim"", ""desc"": ""kommunale Selbstverwaltung der Stadt Mannheim"", ""score"": 12}, {""qid"": ""Q4210910"", ""label"": ""Kamianka"", ""desc"": ""village in Vyhoda rural hromada (municipality), Odesa Raion (district), Odesa Oblast, Ukraine"", ""score"": 11}, {""qid"": ""Q111205834"", ""label"": ""Mannheim"", ""desc"": ""locality in Wllmot,Ontario"", ""score"": 11}, {""qid"": ""Q21491929"", ""label"": ""Mannheimer"", ""desc"": ""family name"", ""score"": 10}, {""qid"": ""Q97992583"", ""label"": ""Mannheim"", ""desc"": ""דף קטגוריה"", ""score"": 9}, {""qid"": ""Q5682857"", ""label"": ""243536 Mannheim"", ""desc"": ""אסטרואיד"", ""score"": 6}]"
373fb090-322d-44fe-8fac-54ffc09c4d3f,Marienwerder,marienwerder,Q326582,Kwidzyn,21,alias_exact|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q543918,Marienwerder,20,manual,"[{""qid"": ""Q326582"", ""label"": ""Kwidzyn"", ""desc"": ""city in northern Poland on the Liwa River"", ""score"": 21}, {""qid"": ""Q543918"", ""label"": ""Marienwerder"", ""desc"": ""municipality in Barnim district, Brandenburg state, Germany"", ""score"": 20}, {""qid"": ""Q1667345"", ""label"": ""Marienwerder"", ""desc"": ""Stadtteil von Hannover im Stadtbezirk Herrenhausen-Stöcken"", ""score"": 18}, {""qid"": ""Q32122543"", ""label"": ""Marienwerder"", ""desc"": """", ""score"": 16}, {""qid"": ""Q98603277"", ""label"": ""Marienwerderstraße"", ""desc"": ""Straße in Hannover im Stadtteil Linden-Mitte"", ""score"": 11}, {""qid"": ""Q404226"", ""label"": ""Marienwerder"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q479818"", ""label"": ""Marienwerder Government Region"", ""desc"": ""governmental district of Prussia from 1815 to 1920"", ""score"": 4}, {""qid"": ""Q27586940"", ""label"": ""Marienwerder, Johannes"", ""desc"": ""Artikel in der Allgemeinen Deutschen Biographie"", ""score"": 4}]"
903b4c99-8ce4-49c7-b6f3-58a8db94729c,Mattersdorf,mattersdorf,Q133447645,Mattersdorf,20,name_exact|coords_eu_il|country_AT|has_sitelinks|search_rank_1,Q250832,Mattersburg,17,manual,"[{""qid"": ""Q133447645"", ""label"": ""Mattersdorf"", ""desc"": ""locality in Feldkirchen District, Austria"", ""score"": 20}, {""qid"": ""Q250832"", ""label"": ""Mattersburg"", ""desc"": ""Bezirkshauptstadt im Burgenland"", ""score"": 17}, {""qid"": ""Q106079604"", ""label"": ""Mattersdorf"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q135242897"", ""label"": ""Mattersdorfer Frères"", ""desc"": """", ""score"": 8}, {""qid"": ""Q6789765"", ""label"": ""Mattersdorf"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q1527041"", ""label"": ""Mattersdorf-Forchtenstein"", ""desc"": ""Adelsgeschlecht"", ""score"": 6}, {""qid"": ""Q96604137"", ""label"": ""Mattersdorfer Israelitischer Feuerwehrverein"", ""desc"": ""jüdische freiwillige Feuerwehr in Mattersdorf/Mattersburg"", ""score"": 2}]"
fea8b84c-cad6-4041-b93e-89c054a58826,Mesritsch,mesritsch,,,0,,,,0,manual,[]
66cd0b40-d226-4642-96ac-385d8226fa7d,Metz,metz,Q22690,Metz,26,name_exact|p31_settlement|coords_eu_il|country_FR|has_sitelinks|search_rank_0,Q372289,Metz-le-Comte,19,auto,"[{""qid"": ""Q22690"", ""label"": ""Metz"", ""desc"": ""city in Grand Est, France"", ""score"": 26}, {""qid"": ""Q372289"", ""label"": ""Metz-le-Comte"", ""desc"": ""commune in Nièvre, France"", ""score"": 19}, {""qid"": ""Q16876893"", ""label"": ""Metz"", ""desc"": ""Familienname"", ""score"": 13}, {""qid"": ""Q318206"", ""label"": ""Metz"", ""desc"": ""German electronic manufacturer"", ""score"": 13}, {""qid"": ""Q1146113"", ""label"": ""Metz-Robert"", ""desc"": ""commune in Aube, France"", ""score"": 13}, {""qid"": ""Q367093"", ""label"": ""Meteorologische Zeitschrift"", ""desc"": ""Wissenschaftliche Fachzeitschrift"", ""score"": 8}, {""qid"": ""Q55224588"", ""label"": ""Metz"", ""desc"": ""State suburb in New South Wales, Australia"", ""score"": 5}]"
0d019cc7-72fa-4e77-b9d9-9e401780db3b,Minkowce,minkowce,Q5288827,Minkowce,22,name_exact|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q2089710,"Mynkivtsi, Dunaivtsi Raion",19,manual,"[{""qid"": ""Q5288827"", ""label"": ""Minkowce"", ""desc"": ""village in Podlaskie, Poland"", ""score"": 22}, {""qid"": ""Q2089710"", ""label"": ""Mynkivtsi, Dunaivtsi Raion"", ""desc"": ""village in Dunaivtsi Raion, Khmelnytsky Oblast, Ukraine"", ""score"": 19}, {""qid"": ""Q13033328"", ""label"": ""Minkaŭcy"", ""desc"": ""hamlet in Belarus"", ""score"": 17}, {""qid"": ""Q4295358"", ""label"": ""Minkivtsi"", ""desc"": ""village in Dubno Raion, Rivne Oblast, Ukraine"", ""score"": 13}, {""qid"": ""Q30007980"", ""label"": ""Minkovtsy Ghetto"", ""desc"": """", ""score"": 9}]"
99a8d4cc-11d5-4a23-955a-fd8e2bbf0372,Mohilev,mohilev,Q154835,Mahilyow,25,alias_exact|p31_settlement|coords_eu_il|country_BY|has_sitelinks|search_rank_0,Q2995139,Metropolitan Archdiocese of Mohilev,12,auto,"[{""qid"": ""Q154835"", ""label"": ""Mahilyow"", ""desc"": ""city in Belarus, capital of Mahilyow region, on Dniapro River"", ""score"": 25}, {""qid"": ""Q2995139"", ""label"": ""Metropolitan Archdiocese of Mohilev"", ""desc"": ""Catholic ecclesiastical territory"", ""score"": 12}, {""qid"": ""Q48771"", ""label"": ""Samuel Mohilever"", ""desc"": ""polnischer Rabbiner, Mitbegründer des religiösen Zionismus"", ""score"": 10}, {""qid"": ""Q4299096"", ""label"": ""Mogilever"", ""desc"": ""Wikimedia disambiguation page"", ""score"": 8}]"
3b3c554f-2cbf-4280-a7f6-38648faf154e,Münden,munden,Q165380,Hann. Münden,23,alias_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_1,Q1305418,Münden,16,auto,"[{""qid"": ""Q165380"", ""label"": ""Hann. Münden"", ""desc"": ""am Zusammenfluss von Fulda und Werra zur Weser gelegene südlichste Stadt Niedersachsens im Kreis Göttingen"", ""score"": 23}, {""qid"": ""Q1305418"", ""label"": ""Münden"", ""desc"": ""former district of Germany"", ""score"": 16}, {""qid"": ""Q106120170"", ""label"": ""Münden"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q1843504"", ""label"": ""Munden"", ""desc"": ""human settlement in Republic County, Kansas, United States of America"", ""score"": 13}, {""qid"": ""Q527309"", ""label"": ""Naturpark Münden"", ""desc"": ""Naturpark in Niedersachsen, Deutschland"", ""score"": 13}, {""qid"": ""Q330346"", ""label"": ""Ústí nad Bečvou"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 11}, {""qid"": ""Q37082760"", ""label"": ""Munden"", ""desc"": ""family name"", ""score"": 7}]"
db2c57f8-00a3-4adc-ab93-91221d3e923c,Munich,munich,Q1726,Munich,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q15789,FC Bayern Munich,16,auto,"[{""qid"": ""Q1726"", ""label"": ""Munich"", ""desc"": ""capital and most populous city of Bavaria, Germany"", ""score"": 26}, {""qid"": ""Q15789"", ""label"": ""FC Bayern Munich"", ""desc"": ""association football club in Munich, Germany"", ""score"": 16}, {""qid"": ""Q1053735"", ""label"": ""Munich Central Collecting Point"", ""desc"": ""in Nachkriegszeit von US-Militärregierung in München eingerichtete zentrale Sammelstelle für aufgefundene Kunstwerke des nationalsozialistischen Kunstraubs für süddeutschen Raum"", ""score"": 10}, {""qid"": ""Q8438"", ""label"": ""1972 Summer Olympics"", ""desc"": ""Games of the XX Olympiad, in Munich, West Germany"", ""score"": 10}, {""qid"": ""Q154568"", ""label"": ""Alte Pinakothek"", ""desc"": ""art museum in Munich, Germany"", ""score"": 9}, {""qid"": ""Q37536622"", ""label"": ""Munich"", ""desc"": ""שם משפחה (Munich)"", ""score"": 7}, {""qid"": ""Q152456"", ""label"": ""Munich"", ""desc"": ""Film von Steven Spielberg (2005)"", ""score"": 7}, {""qid"": ""Q1152602"", ""label"": ""Munich"", ""desc"": ""Single von Editors"", ""score"": 7}, {""qid"": ""Q1300313"", ""label"": ""Munich"", ""desc"": ""עיר בארצות הברית"", ""score"": 7}]"
cc52cf50-4e00-46b5-9e7d-a550c04fcda7,Nancy,nancy,Q40898,Nancy,24,name_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q2102316,Nancy,15,auto,"[{""qid"": ""Q40898"", ""label"": ""Nancy"", ""desc"": ""city and commune in Meurthe-et-Moselle, Grand Est, France"", ""score"": 24}, {""qid"": ""Q2102316"", ""label"": ""Nancy"", ""desc"": ""weiblicher Vorname"", ""score"": 15}, {""qid"": ""Q21506899"", ""label"": ""Nancy"", ""desc"": ""family name"", ""score"": 13}, {""qid"": ""Q96759397"", ""label"": ""Nancy"", ""desc"": ""vocal track by Frank Sinatra; 1963 studio re-recording"", ""score"": 9}, {""qid"": ""Q582392"", ""label"": ""2056 Nancy"", ""desc"": ""אסטרואיד"", ""score"": 8}, {""qid"": ""Q18116606"", ""label"": ""Nancy"", ""desc"": ""זמרת דרום קוריאנית"", ""score"": 7}, {""qid"": ""Q229211"", ""label"": ""Nancy Cartwright"", ""desc"": ""American actress"", ""score"": 4}]"
27dd9a7b-da8e-4cdf-bb58-6b879219ba20,Netivot,netivot,Q167649,Netivot,26,name_exact|p31_settlement|coords_eu_il|country_IL|has_sitelinks|search_rank_0,Q6586557,Netivot Railway Station,19,auto,"[{""qid"": ""Q167649"", ""label"": ""Netivot"", ""desc"": ""city in Israel"", ""score"": 26}, {""qid"": ""Q6586557"", ""label"": ""Netivot Railway Station"", ""desc"": ""railway station in Israel"", ""score"": 19}, {""qid"": ""Q6580108"", ""label"": ""Netivot Municipal Stadium"", ""desc"": ""football stadium in Netivot"", ""score"": 11}, {""qid"": ""Q93576848"", ""label"": ""Nesivos HaMishpat"", ""desc"": """", ""score"": 10}, {""qid"": ""Q123746728"", ""label"": ""Netivot Hashalom"", ""desc"": ""book by Moses Mendelssohn"", ""score"": 8}]"
b22f4cad-b3ae-4913-a6b2-b1eba9340dd6,Neuhaus,neuhaus,Q368929,Jindřichův Hradec,19,alias_exact|coords_eu_il|country_CZ|has_sitelinks|search_rank_1,Q1427820,Neuhaus,18,manual,"[{""qid"": ""Q368929"", ""label"": ""Jindřichův Hradec"", ""desc"": ""town in the Czech Republic"", ""score"": 19}, {""qid"": ""Q1427820"", ""label"": ""Neuhaus"", ""desc"": ""Ortschaft im Bezirk Baden"", ""score"": 18}, {""qid"": ""Q1980586"", ""label"": ""Neuhaus"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q698544"", ""label"": ""Neuhaus"", ""desc"": ""municipality in Völkermarkt District, Carinthia, Austria"", ""score"": 14}, {""qid"": ""Q114341990"", ""label"": ""Neuhaus"", ""desc"": ""human settlement in Scheibbs District"", ""score"": 14}, {""qid"": ""Q1813801"", ""label"": ""Neuhaus"", ""desc"": ""Belgian chocolaterie"", ""score"": 13}, {""qid"": ""Q509293"", ""label"": ""Neuhaus"", ""desc"": ""municipality of Germany"", ""score"": 12}]"
7c10f0aa-fa9a-467a-85e1-7c4069a1d2ff,Neustrelitz,neustrelitz,Q20352,Neustrelitz,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q678650,Neustrelitz Central Station,19,auto,"[{""qid"": ""Q20352"", ""label"": ""Neustrelitz"", ""desc"": ""town in Mecklenburg-Vorpommern, Germany"", ""score"": 26}, {""qid"": ""Q678650"", ""label"": ""Neustrelitz Central Station"", ""desc"": ""railway station in Germany"", ""score"": 19}, {""qid"": ""Q1469425"", ""label"": ""Neustrelitz"", ""desc"": ""דף פירושונים"", ""score"": 13}, {""qid"": ""Q20331"", ""label"": ""Neustrelitz-Land"", ""desc"": ""Amt in Mecklenburg-Vorpommern, Germany"", ""score"": 11}, {""qid"": ""Q802870"", ""label"": ""Neustrelitz–Warnemünde railway line"", ""desc"": ""railway line in Germany"", ""score"": 10}, {""qid"": ""Q121322987"", ""label"": ""Neustrelitz Süd train station"", ""desc"": ""railway station in Mecklenburg-Vorpommern"", ""score"": 9}, {""qid"": ""Q61452473"", ""label"": ""Neustrelitzer Kleinseenplatte"", ""desc"": ""Landschaftsschutzgebiet in Mecklenburg-Vorpommern"", ""score"": 9}, {""qid"": ""Q1981741"", ""label"": ""Neustrelitzer Kleinseenland"", ""desc"": ""Landschaft in Mecklenburg-Vorpommern"", ""score"": 6}]"
5f383918-1ef1-4a2d-829d-ba5072dd70d9,Neuwied,neuwied,Q3967,Neuwied,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q8606,Neuwied,20,auto,"[{""qid"": ""Q3967"", ""label"": ""Neuwied"", ""desc"": ""town in Rhineland-Palatinate, Germany"", ""score"": 26}, {""qid"": ""Q8606"", ""label"": ""Neuwied"", ""desc"": ""district of Rhineland-Palatinate, Germany"", ""score"": 20}, {""qid"": ""Q32185007"", ""label"": ""Neuwied"", ""desc"": ""Siedlungskern von Neuwied in Rheinland-Pfalz, Deutschland"", ""score"": 20}, {""qid"": ""Q25423186"", ""label"": ""Neuwied"", ""desc"": """", ""score"": 13}, {""qid"": ""Q801248"", ""label"": ""Bahnhof Neuwied"", ""desc"": ""Bahnhof in Deutschland an der rechten Rheinstrecke"", ""score"": 11}, {""qid"": ""Q134031"", ""label"": ""Neuwiedia"", ""desc"": ""genus of plants"", ""score"": 10}, {""qid"": ""Q127430830"", ""label"": ""Neuwied"", ""desc"": ""The mint(s) at the City of Neuwied, National State of Rhineland-Palatinate, Germany"", ""score"": 10}, {""qid"": ""Q289279"", ""label"": ""Neuwiedia zollingeri"", ""desc"": ""species of plant"", ""score"": 6}]"
0280fe90-45af-4247-a0a8-b7440f0db132,Neuzedlisch,neuzedlisch,,,0,,,,0,manual,[]
afa590a4-f85c-4979-b90c-15e7d407be53,New York,new-york,Q60,ניו יורק,18,"alias_exact|p31_settlement|coords_outside(40.7,-74.0)|has_sitelinks|search_rank_1",Q1384,New York,17,manual,"[{""qid"": ""Q60"", ""label"": ""ניו יורק"", ""desc"": ""עיר בארצות הברית"", ""score"": 18}, {""qid"": ""Q1384"", ""label"": ""New York"", ""desc"": ""state of the United States of America"", ""score"": 17}, {""qid"": ""Q1507987"", ""label"": ""New York"", ""desc"": ""American magazine on life, culture, politics, and style, focusing on New York City"", ""score"": 13}, {""qid"": ""Q49210"", ""label"": ""New York University"", ""desc"": ""Universität in den Vereinigten Staaten"", ""score"": 8}, {""qid"": ""Q2720168"", ""label"": ""New York"", ""desc"": ""אלבום מאת לו ריד"", ""score"": 7}, {""qid"": ""Q13677"", ""label"": ""New York Stock Exchange"", ""desc"": ""American stock exchange"", ""score"": 6}, {""qid"": ""Q769668"", ""label"": ""פרובינציית ניו יורק"", ""desc"": ""former colony in North America, part of Great Britain"", ""score"": 6}, {""qid"": ""Q188984"", ""label"": ""New York Rangers"", ""desc"": ""hockey team of the National Hockey League"", ""score"": 4}, {""qid"": ""Q27712362"", ""label"": ""New York State Journal of Medicine"", ""desc"": ""wissenschaftliche Fachzeitschrift"", ""score"": 2}]"
80508a1f-1548-492d-b99a-b5da73cd1d15,Nikolsburg,nikolsburg,Q682544,Mikulov,21,alias_exact|coords_eu_il|country_CZ|has_sitelinks|search_rank_0,Q7036437,Nikolsburg,15,auto,"[{""qid"": ""Q682544"", ""label"": ""Mikulov"", ""desc"": ""town in the Czech Republic"", ""score"": 21}, {""qid"": ""Q7036437"", ""label"": ""Nikolsburg"", ""desc"": ""Hasidic dynasties"", ""score"": 15}, {""qid"": ""Q1991930"", ""label"": ""Nikolsburger Platz"", ""desc"": ""square in Berlin-Wilmersdorf"", ""score"": 15}, {""qid"": ""Q21777233"", ""label"": ""Nikolsburger Straße"", ""desc"": ""street in Berlin-Wilmersdorf, Germany"", ""score"": 13}, {""qid"": ""Q1572275"", ""label"": ""Mikulovská vrchovina"", ""desc"": ""Gebirgszug"", ""score"": 9}, {""qid"": ""Q106630699"", ""label"": ""Nikolsburg-Monsey"", ""desc"": ""American Hasidic dynasty"", ""score"": 6}]"
a3332362-420c-46fd-8bf2-cfbff57fb5e5,Nimwegen,nimwegen,Q13188714,Nimwegen,22,name_exact|p31_settlement|coords_eu_il|country_NL|has_sitelinks|search_rank_2,Q47887,Nijmegen,19,manual,"[{""qid"": ""Q13188714"", ""label"": ""Nimwegen"", ""desc"": ""Stadt in den Niederlanden"", ""score"": 22}, {""qid"": ""Q47887"", ""label"": ""Nijmegen"", ""desc"": ""Gemeinde in der niederländischen Provinz Gelderland"", ""score"": 19}, {""qid"": ""Q137870484"", ""label"": ""Nimwegen"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q130562216"", ""label"": ""Nimwegener Straße"", ""desc"": ""street in Neuss, North Rhine-Westphalia, Germany"", ""score"": 11}, {""qid"": ""Q1472255"", ""label"": ""Nijmegenmarsch"", ""desc"": ""viertägige Marschveranstaltung, die jährlich am 3. Dienstag im Juli in Nijmegen beginnt"", ""score"": 8}, {""qid"": ""Q109732107"", ""label"": ""Nimwegenstraße"", ""desc"": ""street in Neustadt in Holstein, Schleswig-Holstein, Germany"", ""score"": 4}]"
3d2309e7-1c5e-4715-8b7c-c6abb4a6880d,Nowy Dwor Mazowiecki,nowy-dwor-mazowiecki,Q690039,Nowy Dwór Mazowiecki,22,name_exact|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q587229,Nowy Dwór Mazowiecki railway station,19,manual,"[{""qid"": ""Q690039"", ""label"": ""Nowy Dwór Mazowiecki"", ""desc"": ""city and urban gmina of Poland"", ""score"": 22}, {""qid"": ""Q587229"", ""label"": ""Nowy Dwór Mazowiecki railway station"", ""desc"": ""railway station in Nowy Dwór Mazowiecki, Poland"", ""score"": 19}, {""qid"": ""Q1135390"", ""label"": ""Powiat Nowodworski"", ""desc"": ""Powiat in der polnischen Woiwodschaft Masowien"", ""score"": 17}, {""qid"": ""Q33698347"", ""label"": ""Nowy Dwór Mazowiecki"", ""desc"": """", ""score"": 16}, {""qid"": ""Q11785890"", ""label"": ""Nowy Dwór Mazowiecki Bridge"", ""desc"": ""Straßenbrücke in Nowy Dwór Mazowiecki, Polen"", ""score"": 11}]"
30aa3b00-e796-428c-ab17-8573b230f398,Nuremberg,nuremberg,Q2090,Nuremberg,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q160721,Nuremberg Medical Trial,13,auto,"[{""qid"": ""Q2090"", ""label"": ""Nuremberg"", ""desc"": ""city in the German state of Bavaria"", ""score"": 26}, {""qid"": ""Q160721"", ""label"": ""Nuremberg Medical Trial"", ""desc"": ""first of 12 U.S. war crimes trials in Nuremberg"", ""score"": 13}, {""qid"": ""Q124393313"", ""label"": ""נירנברג (סרט, 2025)"", ""desc"": ""2025 film directed by James Vanderbilt"", ""score"": 12}, {""qid"": ""Q1803365"", ""label"": ""Nuremberg"", ""desc"": ""former district of Germany"", ""score"": 12}, {""qid"": ""Q78909371"", ""label"": ""Nuremberg Trials Project"", ""desc"": ""Harvard Law School Library website on the Nuremberg Trials"", ""score"": 10}, {""qid"": ""Q15786"", ""label"": ""1. FC Nürnberg"", ""desc"": ""Sportverein aus Nürnberg, Bayern"", ""score"": 10}, {""qid"": ""Q1181674"", ""label"": ""Nuremberg"", ""desc"": ""CDP in Luzerene and Schuylkill Counties, Pennsylvania"", ""score"": 7}, {""qid"": ""Q248392"", ""label"": ""Nuremberg"", ""desc"": ""2000 miniseries directed by Yves Simoneau"", ""score"": 7}, {""qid"": ""Q110140881"", ""label"": ""נירנברג"", ""desc"": ""סרט דרמה רוסי"", ""score"": 6}]"
